recorded_time,temperature,sensor_type
2022-04-06T00:00,-3.128124999999997,UNKNOWN
2022-04-06T00:01,-3.2281249999999986,UNKNOWN
2022-04-06T00:02,-3.2281249999999986,UNKNOWN
2022-04-06T00:03,-3.328125,UNKNOWN
2022-04-06T00:04,-3.128124999999997,UNKNOWN
2022-04-06T00:05,-3.2281249999999986,UNKNOWN
2022-04-06T00:06,-3.2281249999999986,UNKNOWN
2022-04-06T00:07,-3.2281249999999986,UNKNOWN
2022-04-06T00:08,-3.2281249999999986,UNKNOWN
2022-04-06T00:09,-3.2281249999999986,UNKNOWN
2022-04-06T00:10,-3.328125,UNKNOWN
2022-04-06T00:11,-3.2281249999999986,UNKNOWN
2022-04-06T00:12,-3.328125,UNKNOWN
2022-04-06T00:13,-3.428124999999998,UNKNOWN
2022-04-06T00:14,-3.328125,UNKNOWN
2022-04-06T00:15,-3.428124999999998,UNKNOWN
2022-04-06T00:16,-3.428124999999998,UNKNOWN
2022-04-06T00:17,-3.5281249999999993,UNKNOWN
2022-04-06T00:18,-3.5281249999999993,UNKNOWN
2022-04-06T00:19,-3.428124999999998,UNKNOWN
2022-04-06T00:20,-3.428124999999998,UNKNOWN
2022-04-06T00:21,-3.428124999999998,UNKNOWN
2022-04-06T00:22,-3.428124999999998,UNKNOWN
2022-04-06T00:23,-3.628124999999997,UNKNOWN
2022-04-06T00:24,-3.828125,UNKNOWN
2022-04-06T00:25,-3.828125,UNKNOWN
2022-04-06T00:26,-3.928124999999998,UNKNOWN
2022-04-06T00:27,-3.828125,UNKNOWN
2022-04-06T00:28,-3.828125,UNKNOWN
2022-04-06T00:29,-3.928124999999998,UNKNOWN
2022-04-06T00:30,-3.828125,UNKNOWN
2022-04-06T00:31,-3.7281249999999986,UNKNOWN
2022-04-06T00:32,-3.628124999999997,UNKNOWN
2022-04-06T00:33,-3.7281249999999986,UNKNOWN
2022-04-06T00:34,-3.628124999999997,UNKNOWN
2022-04-06T00:35,-3.7281249999999986,UNKNOWN
2022-04-06T00:36,-3.828125,UNKNOWN
2022-04-06T00:37,-3.7281249999999986,UNKNOWN
2022-04-06T00:38,-3.7281249999999986,UNKNOWN
2022-04-06T00:39,-3.7281249999999986,UNKNOWN
2022-04-06T00:40,-3.828125,UNKNOWN
2022-04-06T00:41,-3.928124999999998,UNKNOWN
2022-04-06T00:42,-4.028124999999999,UNKNOWN
2022-04-06T00:43,-4.128124999999997,UNKNOWN
2022-04-06T00:44,-4.128124999999997,UNKNOWN
2022-04-06T00:45,-4.028124999999999,UNKNOWN
2022-04-06T00:46,-4.228124999999999,UNKNOWN
2022-04-06T00:47,-4.328125,UNKNOWN
2022-04-06T00:48,-4.428124999999998,UNKNOWN
2022-04-06T00:49,-4.528124999999999,UNKNOWN
2022-04-06T00:50,-4.328125,UNKNOWN
2022-04-06T00:51,-4.428124999999998,UNKNOWN
2022-04-06T00:52,-4.328125,UNKNOWN
2022-04-06T00:53,-4.228124999999999,UNKNOWN
2022-04-06T00:54,-4.128124999999997,UNKNOWN
2022-04-06T00:55,-4.228124999999999,UNKNOWN
2022-04-06T00:56,-4.328125,UNKNOWN
2022-04-06T00:57,-4.428124999999998,UNKNOWN
2022-04-06T00:58,-4.228124999999999,UNKNOWN
2022-04-06T00:59,-4.328125,UNKNOWN
2022-04-06T01:00,-4.228124999999999,UNKNOWN
2022-04-06T01:01,-4.328125,UNKNOWN
2022-04-06T01:02,-4.428124999999998,UNKNOWN
2022-04-06T01:03,-4.528124999999999,UNKNOWN
2022-04-06T01:04,-4.428124999999998,UNKNOWN
2022-04-06T01:05,-4.428124999999998,UNKNOWN
2022-04-06T01:06,-4.228124999999999,UNKNOWN
2022-04-06T01:07,-4.228124999999999,UNKNOWN
2022-04-06T01:08,-4.028124999999999,UNKNOWN
2022-04-06T01:09,-4.028124999999999,UNKNOWN
2022-04-06T01:10,-4.028124999999999,UNKNOWN
2022-04-06T01:11,-4.028124999999999,UNKNOWN
2022-04-06T01:12,-4.228124999999999,UNKNOWN
2022-04-06T01:13,-4.228124999999999,UNKNOWN
2022-04-06T01:14,-4.228124999999999,UNKNOWN
2022-04-06T01:15,-4.328125,UNKNOWN
2022-04-06T01:16,-4.428124999999998,UNKNOWN
2022-04-06T01:17,-4.428124999999998,UNKNOWN
2022-04-06T01:18,-4.428124999999998,UNKNOWN
2022-04-06T01:19,-4.428124999999998,UNKNOWN
2022-04-06T01:20,-4.428124999999998,UNKNOWN
2022-04-06T01:21,-4.528124999999999,UNKNOWN
2022-04-06T01:22,-4.628124999999997,UNKNOWN
2022-04-06T01:23,-4.728124999999999,UNKNOWN
2022-04-06T01:24,-4.828125,UNKNOWN
2022-04-06T01:25,-4.728124999999999,UNKNOWN
2022-04-06T01:26,-4.728124999999999,UNKNOWN
2022-04-06T01:27,-4.628124999999997,UNKNOWN
2022-04-06T01:28,-4.528124999999999,UNKNOWN
2022-04-06T01:29,-4.528124999999999,UNKNOWN
