recorded_time,temperature,sensor_type
2022-03-09T00:00,-3.3795910034763494,UNKNOWN
2022-03-09T00:01,-3.0795910034763523,UNKNOWN
2022-03-09T00:02,-3.0795910034763523,UNKNOWN
2022-03-09T00:03,-2.979591003476351,UNKNOWN
2022-03-09T00:04,-2.8795910034763494,UNKNOWN
2022-03-09T00:05,-2.7795910034763516,UNKNOWN
2022-03-09T00:06,-2.479591003476351,UNKNOWN
2022-03-09T00:07,-2.2795910034763516,UNKNOWN
2022-03-09T00:08,-2.479591003476351,UNKNOWN
2022-03-09T00:09,-2.5795910034763523,UNKNOWN
2022-03-09T00:10,-2.479591003476351,UNKNOWN
2022-03-09T00:11,-2.5795910034763523,UNKNOWN
2022-03-09T00:12,-2.5795910034763523,UNKNOWN
2022-03-09T00:13,-2.5795910034763523,UNKNOWN
2022-03-09T00:14,-2.5795910034763523,UNKNOWN
2022-03-09T00:15,-2.479591003476351,UNKNOWN
2022-03-09T00:16,-2.5795910034763523,UNKNOWN
2022-03-09T00:17,-2.2795910034763516,UNKNOWN
2022-03-09T00:18,-2.0795910034763523,UNKNOWN
2022-03-09T00:19,-1.8795910034763494,UNKNOWN
2022-03-09T00:20,-1.4795910034763509,UNKNOWN
2022-03-09T00:21,-1.0795910034763523,UNKNOWN
2022-03-09T00:22,-0.7795910034763516,UNKNOWN
2022-03-09T00:23,-0.47959100347635086,UNKNOWN
2022-03-09T00:24,-0.17959100347635015,UNKNOWN
2022-03-09T00:25,0.020408996523649137,UNKNOWN
2022-03-09T00:26,0.12040899652365056,UNKNOWN
2022-03-09T00:27,0.4204089965236477,UNKNOWN
2022-03-09T00:28,0.6204089965236506,UNKNOWN
2022-03-09T00:29,0.8204089965236463,UNKNOWN
2022-03-09T00:30,0.9204089965236477,UNKNOWN
2022-03-09T00:31,1.0204089965236491,UNKNOWN
2022-03-09T00:32,1.1204089965236506,UNKNOWN
2022-03-09T00:33,1.220408996523652,UNKNOWN
2022-03-09T00:34,1.3204089965236463,UNKNOWN
2022-03-09T00:35,1.3204089965236463,UNKNOWN
2022-03-09T00:36,1.4204089965236477,UNKNOWN
2022-03-09T00:37,1.4204089965236477,UNKNOWN
2022-03-09T00:38,1.5204089965236491,UNKNOWN
2022-03-09T00:39,1.6204089965236506,UNKNOWN
2022-03-09T00:40,1.6204089965236506,UNKNOWN
2022-03-09T00:41,1.6204089965236506,UNKNOWN
2022-03-09T00:42,1.720408996523652,UNKNOWN
2022-03-09T00:43,1.720408996523652,UNKNOWN
2022-03-09T00:44,1.8204089965236463,UNKNOWN
2022-03-09T00:45,1.8204089965236463,UNKNOWN
2022-03-09T00:46,1.8204089965236463,UNKNOWN
2022-03-09T00:47,1.8204089965236463,UNKNOWN
2022-03-09T00:48,1.9204089965236477,UNKNOWN
2022-03-09T00:49,1.9204089965236477,UNKNOWN
2022-03-09T00:50,1.9204089965236477,UNKNOWN
2022-03-09T00:51,2.020408996523649,UNKNOWN
2022-03-09T00:52,2.020408996523649,UNKNOWN
2022-03-09T00:53,2.020408996523649,UNKNOWN
2022-03-09T00:54,2.1204089965236506,UNKNOWN
2022-03-09T00:55,2.1204089965236506,UNKNOWN
2022-03-09T00:56,2.1204089965236506,UNKNOWN
2022-03-09T00:57,2.1204089965236506,UNKNOWN
2022-03-09T00:58,2.220408996523652,UNKNOWN
2022-03-09T00:59,2.220408996523652,UNKNOWN
2022-03-09T01:00,2.3204089965236463,UNKNOWN
2022-03-09T01:01,2.3204089965236463,UNKNOWN
2022-03-09T01:02,2.3204089965236463,UNKNOWN
2022-03-09T01:03,2.3204089965236463,UNKNOWN
2022-03-09T01:04,2.4204089965236477,UNKNOWN
2022-03-09T01:05,2.4204089965236477,UNKNOWN
2022-03-09T01:06,2.4204089965236477,UNKNOWN
2022-03-09T01:07,2.4204089965236477,UNKNOWN
2022-03-09T01:08,2.4204089965236477,UNKNOWN
2022-03-09T01:09,2.4204089965236477,UNKNOWN
2022-03-09T01:10,2.4204089965236477,UNKNOWN
2022-03-09T01:11,2.4204089965236477,UNKNOWN
2022-03-09T01:12,2.4204089965236477,UNKNOWN
2022-03-09T01:13,2.4204089965236477,UNKNOWN
2022-03-09T01:14,2.4204089965236477,UNKNOWN
2022-03-09T01:15,2.4204089965236477,UNKNOWN
2022-03-09T01:16,2.4204089965236477,UNKNOWN
2022-03-09T01:17,2.3204089965236463,UNKNOWN
2022-03-09T01:18,2.3204089965236463,UNKNOWN
2022-03-09T01:19,2.3204089965236463,UNKNOWN
2022-03-09T01:20,2.3204089965236463,UNKNOWN
2022-03-09T01:21,2.3204089965236463,UNKNOWN
2022-03-09T01:22,2.3204089965236463,UNKNOWN
2022-03-09T01:23,2.3204089965236463,UNKNOWN
2022-03-09T01:24,2.220408996523652,UNKNOWN
2022-03-09T01:25,2.220408996523652,UNKNOWN
2022-03-09T01:26,2.220408996523652,UNKNOWN
2022-03-09T01:27,2.220408996523652,UNKNOWN
2022-03-09T01:28,2.220408996523652,UNKNOWN
2022-03-09T01:29,2.1204089965236506,UNKNOWN
2022-03-09T01:30,2.1204089965236506,UNKNOWN
2022-03-09T01:31,2.1204089965236506,UNKNOWN
2022-03-09T01:32,2.1204089965236506,UNKNOWN
2022-03-09T01:33,2.1204089965236506,UNKNOWN
2022-03-09T01:34,2.1204089965236506,UNKNOWN
2022-03-09T01:35,2.1204089965236506,UNKNOWN
2022-03-09T01:36,2.020408996523649,UNKNOWN
2022-03-09T01:37,2.020408996523649,UNKNOWN
2022-03-09T01:38,2.020408996523649,UNKNOWN
2022-03-09T01:39,1.9204089965236477,UNKNOWN
2022-03-09T01:40,1.9204089965236477,UNKNOWN
2022-03-09T01:41,1.8204089965236463,UNKNOWN
2022-03-09T01:42,1.8204089965236463,UNKNOWN
2022-03-09T01:43,1.8204089965236463,UNKNOWN
2022-03-09T01:44,1.8204089965236463,UNKNOWN
2022-03-09T01:45,1.5204089965236491,UNKNOWN
2022-03-09T01:46,1.1204089965236506,UNKNOWN
2022-03-09T01:47,0.720408996523652,UNKNOWN
2022-03-09T01:48,0.3204089965236463,UNKNOWN
2022-03-09T01:49,0.020408996523649137,UNKNOWN
2022-03-09T01:50,-0.2795910034763516,UNKNOWN
2022-03-09T01:51,-0.47959100347635086,UNKNOWN
2022-03-09T01:52,-0.6795910034763502,UNKNOWN
2022-03-09T01:53,-0.8795910034763494,UNKNOWN
2022-03-09T01:54,-0.9795910034763509,UNKNOWN
2022-03-09T01:55,-1.1795910034763502,UNKNOWN
2022-03-09T01:56,-1.2795910034763516,UNKNOWN
2022-03-09T01:57,-1.3795910034763494,UNKNOWN
2022-03-09T01:58,-1.4795910034763509,UNKNOWN
2022-03-09T01:59,-1.5795910034763523,UNKNOWN
2022-03-09T02:00,-1.6795910034763502,UNKNOWN
2022-03-09T02:01,-1.6795910034763502,UNKNOWN
2022-03-09T02:02,-1.7795910034763516,UNKNOWN
2022-03-09T02:03,-1.7795910034763516,UNKNOWN
2022-03-09T02:04,-1.7795910034763516,UNKNOWN
2022-03-09T02:05,-1.7795910034763516,UNKNOWN
2022-03-09T02:06,-1.8795910034763494,UNKNOWN
2022-03-09T02:07,-1.8795910034763494,UNKNOWN
2022-03-09T02:08,-1.9795910034763509,UNKNOWN
2022-03-09T02:09,-1.9795910034763509,UNKNOWN
2022-03-09T02:10,-1.9795910034763509,UNKNOWN
2022-03-09T02:11,-1.9795910034763509,UNKNOWN
2022-03-09T02:12,-2.0795910034763523,UNKNOWN
2022-03-09T02:13,-2.0795910034763523,UNKNOWN
2022-03-09T02:14,-2.0795910034763523,UNKNOWN
2022-03-09T02:15,-2.0795910034763523,UNKNOWN
2022-03-09T02:16,-2.0795910034763523,UNKNOWN
2022-03-09T02:17,-2.0795910034763523,UNKNOWN
2022-03-09T02:18,-1.9795910034763509,UNKNOWN
2022-03-09T02:19,-1.9795910034763509,UNKNOWN
2022-03-09T02:20,-1.9795910034763509,UNKNOWN
2022-03-09T02:21,-1.9795910034763509,UNKNOWN
2022-03-09T02:22,-1.9795910034763509,UNKNOWN
2022-03-09T02:23,-1.9795910034763509,UNKNOWN
2022-03-09T02:24,-2.17959100347635,UNKNOWN
2022-03-09T02:25,-2.2795910034763516,UNKNOWN
2022-03-09T02:26,-2.2795910034763516,UNKNOWN
2022-03-09T02:27,-2.3795910034763494,UNKNOWN
2022-03-09T02:28,-2.3795910034763494,UNKNOWN
2022-03-09T02:29,-2.3795910034763494,UNKNOWN
2022-03-09T02:30,-2.479591003476351,UNKNOWN
2022-03-09T02:31,-2.479591003476351,UNKNOWN
2022-03-09T02:32,-2.479591003476351,UNKNOWN
2022-03-09T02:33,-2.479591003476351,UNKNOWN
2022-03-09T02:34,-2.479591003476351,UNKNOWN
2022-03-09T02:35,-2.479591003476351,UNKNOWN
2022-03-09T02:36,-2.479591003476351,UNKNOWN
2022-03-09T02:37,-2.5795910034763523,UNKNOWN
2022-03-09T02:38,-2.5795910034763523,UNKNOWN
2022-03-09T02:39,-2.479591003476351,UNKNOWN
2022-03-09T02:40,-2.5795910034763523,UNKNOWN
2022-03-09T02:41,-2.5795910034763523,UNKNOWN
2022-03-09T02:42,-2.5795910034763523,UNKNOWN
2022-03-09T02:43,-2.5795910034763523,UNKNOWN
2022-03-09T02:44,-2.5795910034763523,UNKNOWN
2022-03-09T02:45,-2.5795910034763523,UNKNOWN
2022-03-09T02:46,-2.5795910034763523,UNKNOWN
2022-03-09T02:47,-2.5795910034763523,UNKNOWN
2022-03-09T02:48,-2.5795910034763523,UNKNOWN
2022-03-09T02:49,-2.5795910034763523,UNKNOWN
2022-03-09T02:50,-2.5795910034763523,UNKNOWN
2022-03-09T02:51,-2.67959100347635,UNKNOWN
2022-03-09T02:52,-2.5795910034763523,UNKNOWN
2022-03-09T02:53,-2.5795910034763523,UNKNOWN
2022-03-09T02:54,-2.5795910034763523,UNKNOWN
