recorded_time,temperature,sensor_type
2022-02-27T00:00,-2.6767760406613874,UNKNOWN
2022-02-27T00:01,-2.076776040661386,UNKNOWN
2022-02-27T00:02,-1.6767760406613874,UNKNOWN
2022-02-27T00:03,-1.3767760406613867,UNKNOWN
2022-02-27T00:04,-0.8767760406613867,UNKNOWN
2022-02-27T00:05,-0.576776040661386,UNKNOWN
2022-02-27T00:06,-0.3767760406613867,UNKNOWN
2022-02-27T00:07,-0.07677604066138599,UNKNOWN
2022-02-27T00:08,0.02322395933861543,UNKNOWN
2022-02-27T00:09,0.22322395933861117,UNKNOWN
2022-02-27T00:10,0.3232239593386126,UNKNOWN
2022-02-27T00:11,0.6232239593386169,UNKNOWN
2022-02-27T00:12,0.6232239593386169,UNKNOWN
2022-02-27T00:13,0.423223959338614,UNKNOWN
2022-02-27T00:14,0.02322395933861543,UNKNOWN
2022-02-27T00:15,-0.2767760406613853,UNKNOWN
2022-02-27T00:16,-0.576776040661386,UNKNOWN
2022-02-27T00:17,-0.576776040661386,UNKNOWN
2022-02-27T00:18,-0.47677604066138457,UNKNOWN
2022-02-27T00:19,-0.1767760406613874,UNKNOWN
2022-02-27T00:20,0.02322395933861543,UNKNOWN
2022-02-27T00:21,0.22322395933861117,UNKNOWN
2022-02-27T00:22,0.423223959338614,UNKNOWN
2022-02-27T00:23,0.7232239593386112,UNKNOWN
2022-02-27T00:24,0.923223959338614,UNKNOWN
2022-02-27T00:25,1.1232239593386169,UNKNOWN
2022-02-27T00:26,1.2232239593386112,UNKNOWN
2022-02-27T00:27,1.423223959338614,UNKNOWN
2022-02-27T00:28,1.423223959338614,UNKNOWN
2022-02-27T00:29,1.5232239593386154,UNKNOWN
2022-02-27T00:30,1.423223959338614,UNKNOWN
2022-02-27T00:31,1.423223959338614,UNKNOWN
2022-02-27T00:32,1.5232239593386154,UNKNOWN
2022-02-27T00:33,1.7232239593386112,UNKNOWN
2022-02-27T00:34,1.6232239593386169,UNKNOWN
2022-02-27T00:35,1.5232239593386154,UNKNOWN
2022-02-27T00:36,1.3232239593386126,UNKNOWN
2022-02-27T00:37,1.2232239593386112,UNKNOWN
2022-02-27T00:38,1.2232239593386112,UNKNOWN
2022-02-27T00:39,1.2232239593386112,UNKNOWN
2022-02-27T00:40,1.3232239593386126,UNKNOWN
2022-02-27T00:41,1.3232239593386126,UNKNOWN
2022-02-27T00:42,1.423223959338614,UNKNOWN
2022-02-27T00:43,1.5232239593386154,UNKNOWN
2022-02-27T00:44,1.5232239593386154,UNKNOWN
2022-02-27T00:45,1.6232239593386169,UNKNOWN
2022-02-27T00:46,1.6232239593386169,UNKNOWN
