date_time,heart_zone_id,total_minutes
2022-03-01T00:00,FAT_BURN,1
2022-03-01T09:52,FAT_BURN,1
2022-03-01T09:53,FAT_BURN,1
2022-03-01T10:14,FAT_BURN,1
2022-03-01T10:15,FAT_BURN,1
2022-03-01T10:40,FAT_BURN,1
2022-03-01T10:41,FAT_BURN,1
2022-03-01T15:28,FAT_BURN,1
2022-03-01T15:29,FAT_BURN,1
2022-03-01T15:30,FAT_BURN,1
2022-03-01T15:31,FAT_BURN,1
2022-03-01T16:31,CARDIO,2
2022-03-01T16:32,CARDIO,2
2022-03-01T16:38,FAT_BURN,1
2022-03-01T16:42,FAT_BURN,1
2022-03-01T16:44,FAT_BURN,1
2022-03-01T16:45,FAT_BURN,1
2022-03-01T16:48,FAT_BURN,1
2022-03-01T16:49,FAT_BURN,1
2022-03-01T16:50,FAT_BURN,1
2022-03-01T16:52,CARDIO,2
2022-03-01T16:53,CARDIO,2
2022-03-01T16:54,CARDIO,2
2022-03-01T16:55,FAT_BURN,1
2022-03-01T16:56,CARDIO,2
2022-03-01T16:59,CARDIO,2
2022-03-01T17:00,CARDIO,2
2022-03-01T17:01,FAT_BURN,1
2022-03-01T20:47,FAT_BURN,1
2022-03-02T17:14,FAT_BURN,1
2022-03-02T17:23,FAT_BURN,1
2022-03-03T09:26,FAT_BURN,1
2022-03-03T10:43,FAT_BURN,1
2022-03-03T10:44,FAT_BURN,1
2022-03-03T10:45,FAT_BURN,1
2022-03-03T14:29,FAT_BURN,1
2022-03-03T14:30,FAT_BURN,1
2022-03-03T14:32,FAT_BURN,1
2022-03-03T14:33,FAT_BURN,1
2022-03-03T14:37,FAT_BURN,1
2022-03-03T17:58,FAT_BURN,1
2022-03-03T17:59,FAT_BURN,1
2022-03-03T18:00,FAT_BURN,1
2022-03-03T19:37,FAT_BURN,1
2022-03-03T19:38,FAT_BURN,1
2022-03-03T19:49,FAT_BURN,1
2022-03-03T20:24,FAT_BURN,1
2022-03-03T20:25,FAT_BURN,1
2022-03-03T20:26,FAT_BURN,1
2022-03-03T20:27,FAT_BURN,1
2022-03-03T22:54,FAT_BURN,1
2022-03-04T00:38,FAT_BURN,1
2022-03-04T00:41,FAT_BURN,1
2022-03-04T01:03,FAT_BURN,1
2022-03-04T01:27,FAT_BURN,1
2022-03-04T01:28,FAT_BURN,1
2022-03-04T01:29,FAT_BURN,1
2022-03-04T01:30,CARDIO,2
2022-03-04T01:31,FAT_BURN,1
2022-03-04T01:32,FAT_BURN,1
2022-03-04T01:33,CARDIO,2
2022-03-04T01:34,FAT_BURN,1
2022-03-04T01:35,CARDIO,2
2022-03-04T01:36,FAT_BURN,1
2022-03-04T01:37,FAT_BURN,1
2022-03-04T01:39,FAT_BURN,1
2022-03-04T01:41,FAT_BURN,1
2022-03-04T01:42,FAT_BURN,1
2022-03-04T01:43,FAT_BURN,1
2022-03-04T01:44,FAT_BURN,1
2022-03-04T01:45,FAT_BURN,1
2022-03-04T01:46,FAT_BURN,1
2022-03-04T01:47,CARDIO,2
2022-03-04T01:48,CARDIO,2
2022-03-04T01:49,CARDIO,2
2022-03-04T01:50,CARDIO,2
2022-03-04T01:51,CARDIO,2
2022-03-04T01:52,CARDIO,2
2022-03-04T01:53,CARDIO,2
2022-03-04T01:54,FAT_BURN,1
2022-03-04T01:55,FAT_BURN,1
2022-03-04T01:56,FAT_BURN,1
2022-03-04T01:57,FAT_BURN,1
2022-03-04T01:58,FAT_BURN,1
2022-03-04T02:04,FAT_BURN,1
2022-03-04T02:05,FAT_BURN,1
2022-03-04T02:06,CARDIO,2
2022-03-04T02:07,FAT_BURN,1
2022-03-04T02:08,FAT_BURN,1
2022-03-04T02:09,FAT_BURN,1
2022-03-04T02:10,FAT_BURN,1
2022-03-04T02:12,FAT_BURN,1
2022-03-04T02:16,FAT_BURN,1
2022-03-04T02:17,FAT_BURN,1
2022-03-04T02:18,FAT_BURN,1
2022-03-04T02:19,FAT_BURN,1
2022-03-04T02:20,FAT_BURN,1
2022-03-04T02:21,FAT_BURN,1
2022-03-04T02:23,FAT_BURN,1
2022-03-04T02:24,FAT_BURN,1
2022-03-04T02:25,FAT_BURN,1
2022-03-04T02:26,FAT_BURN,1
2022-03-04T02:27,FAT_BURN,1
2022-03-04T11:15,FAT_BURN,1
2022-03-04T11:16,CARDIO,2
2022-03-04T11:17,FAT_BURN,1
2022-03-04T11:18,FAT_BURN,1
2022-03-04T14:19,FAT_BURN,1
2022-03-04T14:20,FAT_BURN,1
2022-03-04T14:23,FAT_BURN,1
2022-03-04T14:24,FAT_BURN,1
2022-03-04T14:25,FAT_BURN,1
2022-03-04T14:26,FAT_BURN,1
2022-03-04T15:58,FAT_BURN,1
2022-03-05T12:11,CARDIO,2
2022-03-05T12:12,CARDIO,2
2022-03-05T12:13,FAT_BURN,1
2022-03-05T15:27,FAT_BURN,1
2022-03-05T15:29,FAT_BURN,1
2022-03-05T15:30,FAT_BURN,1
2022-03-05T15:31,FAT_BURN,1
2022-03-05T15:35,FAT_BURN,1
2022-03-05T15:36,FAT_BURN,1
2022-03-05T15:37,FAT_BURN,1
2022-03-05T22:01,FAT_BURN,1
2022-03-06T08:14,FAT_BURN,1
2022-03-06T08:15,FAT_BURN,1
2022-03-06T08:16,FAT_BURN,1
2022-03-06T08:17,FAT_BURN,1
2022-03-06T08:18,FAT_BURN,1
2022-03-06T08:19,FAT_BURN,1
2022-03-06T08:20,FAT_BURN,1
2022-03-06T08:21,FAT_BURN,1
2022-03-06T08:40,FAT_BURN,1
2022-03-06T08:41,FAT_BURN,1
2022-03-06T08:42,FAT_BURN,1
2022-03-06T08:43,FAT_BURN,1
2022-03-06T09:12,FAT_BURN,1
2022-03-06T09:13,FAT_BURN,1
2022-03-06T09:14,FAT_BURN,1
2022-03-06T09:15,FAT_BURN,1
2022-03-06T09:16,FAT_BURN,1
2022-03-06T09:19,FAT_BURN,1
2022-03-06T09:20,FAT_BURN,1
2022-03-06T09:21,FAT_BURN,1
2022-03-06T13:47,CARDIO,2
2022-03-06T13:52,FAT_BURN,1
2022-03-06T15:49,FAT_BURN,1
2022-03-06T15:50,FAT_BURN,1
2022-03-06T15:51,FAT_BURN,1
2022-03-06T15:55,FAT_BURN,1
2022-03-06T15:58,FAT_BURN,1
2022-03-06T22:22,FAT_BURN,1
2022-03-07T09:50,FAT_BURN,1
2022-03-07T09:51,FAT_BURN,1
2022-03-07T09:52,FAT_BURN,1
2022-03-07T09:53,FAT_BURN,1
2022-03-07T10:14,FAT_BURN,1
2022-03-07T10:15,FAT_BURN,1
2022-03-07T19:31,FAT_BURN,1
2022-03-07T19:32,FAT_BURN,1
2022-03-07T19:33,FAT_BURN,1
2022-03-07T21:53,FAT_BURN,1
2022-03-08T00:10,FAT_BURN,1
2022-03-08T09:57,FAT_BURN,1
2022-03-08T17:20,FAT_BURN,1
2022-03-08T17:41,FAT_BURN,1
2022-03-09T09:36,FAT_BURN,1
2022-03-09T12:47,FAT_BURN,1
2022-03-09T18:45,FAT_BURN,1
2022-03-09T18:46,FAT_BURN,1
2022-03-10T16:36,FAT_BURN,1
2022-03-10T16:38,FAT_BURN,1
2022-03-10T16:42,CARDIO,2
2022-03-10T16:46,FAT_BURN,1
2022-03-10T23:23,CARDIO,2
2022-03-10T23:24,FAT_BURN,1
2022-03-11T15:11,FAT_BURN,1
2022-03-11T15:12,FAT_BURN,1
2022-03-11T17:56,FAT_BURN,1
2022-03-11T18:23,FAT_BURN,1
2022-03-11T18:27,FAT_BURN,1
2022-03-11T18:45,FAT_BURN,1
2022-03-11T18:46,FAT_BURN,1
2022-03-11T18:47,FAT_BURN,1
2022-03-11T18:48,FAT_BURN,1
2022-03-11T19:29,FAT_BURN,1
2022-03-11T19:31,FAT_BURN,1
2022-03-11T19:33,FAT_BURN,1
2022-03-11T19:38,FAT_BURN,1
2022-03-11T19:40,FAT_BURN,1
2022-03-11T19:41,FAT_BURN,1
2022-03-11T19:42,FAT_BURN,1
2022-03-11T20:46,FAT_BURN,1
2022-03-11T20:53,FAT_BURN,1
2022-03-11T20:54,FAT_BURN,1
2022-03-11T20:55,FAT_BURN,1
2022-03-11T20:56,FAT_BURN,1
2022-03-12T10:58,FAT_BURN,1
2022-03-12T10:59,FAT_BURN,1
2022-03-12T11:00,FAT_BURN,1
2022-03-12T16:30,FAT_BURN,1
2022-03-12T16:31,FAT_BURN,1
2022-03-12T18:09,FAT_BURN,1
2022-03-12T18:10,FAT_BURN,1
2022-03-12T18:11,FAT_BURN,1
2022-03-12T18:13,FAT_BURN,1
2022-03-12T18:14,FAT_BURN,1
2022-03-12T18:15,FAT_BURN,1
2022-03-12T18:16,FAT_BURN,1
2022-03-12T18:52,FAT_BURN,1
2022-03-12T18:53,FAT_BURN,1
2022-03-12T18:54,FAT_BURN,1
2022-03-12T18:55,FAT_BURN,1
2022-03-12T18:59,FAT_BURN,1
2022-03-12T19:19,FAT_BURN,1
2022-03-12T19:23,FAT_BURN,1
2022-03-12T19:24,FAT_BURN,1
2022-03-12T19:25,FAT_BURN,1
2022-03-12T19:27,FAT_BURN,1
2022-03-12T19:28,FAT_BURN,1
2022-03-13T01:06,CARDIO,2
2022-03-13T10:56,FAT_BURN,1
2022-03-13T10:57,FAT_BURN,1
2022-03-13T10:58,FAT_BURN,1
2022-03-13T10:59,FAT_BURN,1
2022-03-13T11:00,FAT_BURN,1
2022-03-13T11:01,FAT_BURN,1
2022-03-13T15:25,FAT_BURN,1
2022-03-13T15:26,FAT_BURN,1
2022-03-13T15:27,FAT_BURN,1
2022-03-13T15:28,FAT_BURN,1
2022-03-13T15:31,FAT_BURN,1
2022-03-13T15:32,FAT_BURN,1
2022-03-13T15:33,FAT_BURN,1
2022-03-13T15:34,FAT_BURN,1
2022-03-13T15:35,FAT_BURN,1
2022-03-13T15:36,FAT_BURN,1
2022-03-13T15:37,FAT_BURN,1
2022-03-13T15:38,FAT_BURN,1
2022-03-13T15:39,FAT_BURN,1
2022-03-13T15:40,FAT_BURN,1
2022-03-13T15:41,FAT_BURN,1
2022-03-15T13:52,FAT_BURN,1
2022-03-15T16:38,FAT_BURN,1
2022-03-15T16:39,FAT_BURN,1
2022-03-15T20:00,FAT_BURN,1
2022-03-15T20:01,FAT_BURN,1
2022-03-15T20:02,FAT_BURN,1
2022-03-15T20:03,FAT_BURN,1
2022-03-15T20:04,FAT_BURN,1
2022-03-15T20:05,FAT_BURN,1
2022-03-15T20:06,FAT_BURN,1
2022-03-16T12:49,FAT_BURN,1
2022-03-16T12:50,FAT_BURN,1
2022-03-17T12:44,CARDIO,2
2022-03-17T18:35,FAT_BURN,1
2022-03-17T18:36,FAT_BURN,1
2022-03-18T18:40,FAT_BURN,1
2022-03-18T18:41,FAT_BURN,1
2022-03-18T18:42,FAT_BURN,1
2022-03-18T18:43,FAT_BURN,1
2022-03-18T18:44,FAT_BURN,1
2022-03-19T14:57,FAT_BURN,1
2022-03-19T15:24,FAT_BURN,1
2022-03-19T15:25,FAT_BURN,1
2022-03-19T15:26,FAT_BURN,1
2022-03-19T16:37,FAT_BURN,1
2022-03-19T16:59,FAT_BURN,1
2022-03-19T17:00,FAT_BURN,1
2022-03-19T17:01,FAT_BURN,1
2022-03-19T17:03,FAT_BURN,1
2022-03-19T17:04,FAT_BURN,1
2022-03-19T17:05,FAT_BURN,1
2022-03-19T17:06,FAT_BURN,1
2022-03-19T17:07,FAT_BURN,1
2022-03-19T17:08,FAT_BURN,1
2022-03-19T17:09,FAT_BURN,1
2022-03-19T17:10,FAT_BURN,1
2022-03-19T17:13,FAT_BURN,1
2022-03-19T17:14,FAT_BURN,1
2022-03-19T17:15,FAT_BURN,1
2022-03-19T17:17,FAT_BURN,1
2022-03-19T17:20,FAT_BURN,1
2022-03-19T17:21,FAT_BURN,1
2022-03-19T17:22,FAT_BURN,1
2022-03-19T17:23,FAT_BURN,1
2022-03-19T17:24,FAT_BURN,1
2022-03-19T17:27,FAT_BURN,1
2022-03-19T17:28,FAT_BURN,1
2022-03-19T17:29,FAT_BURN,1
2022-03-19T17:30,FAT_BURN,1
2022-03-19T18:39,FAT_BURN,1
2022-03-19T18:40,FAT_BURN,1
2022-03-19T18:41,FAT_BURN,1
2022-03-19T18:42,FAT_BURN,1
2022-03-19T18:43,FAT_BURN,1
2022-03-19T18:44,FAT_BURN,1
2022-03-19T18:45,FAT_BURN,1
2022-03-19T18:46,FAT_BURN,1
2022-03-19T18:47,FAT_BURN,1
2022-03-19T18:48,FAT_BURN,1
2022-03-21T11:14,FAT_BURN,1
2022-03-21T11:54,FAT_BURN,1
2022-03-21T17:06,FAT_BURN,1
2022-03-21T17:07,FAT_BURN,1
2022-03-21T20:11,FAT_BURN,1
2022-03-21T20:39,FAT_BURN,1
2022-03-21T20:40,FAT_BURN,1
2022-03-21T20:50,FAT_BURN,1
2022-03-22T12:53,FAT_BURN,1
2022-03-22T13:12,FAT_BURN,1
2022-03-22T13:17,FAT_BURN,1
2022-03-22T13:32,FAT_BURN,1
2022-03-22T13:33,FAT_BURN,1
2022-03-22T13:34,FAT_BURN,1
2022-03-22T15:33,FAT_BURN,1
2022-03-22T15:36,FAT_BURN,1
2022-03-22T15:37,FAT_BURN,1
2022-03-22T15:38,FAT_BURN,1
2022-03-22T15:39,FAT_BURN,1
2022-03-22T15:41,FAT_BURN,1
2022-03-22T15:42,FAT_BURN,1
2022-03-22T15:43,FAT_BURN,1
2022-03-22T15:44,FAT_BURN,1
2022-03-22T15:45,FAT_BURN,1
2022-03-22T15:46,FAT_BURN,1
2022-03-22T15:47,FAT_BURN,1
2022-03-22T18:03,FAT_BURN,1
2022-03-22T18:04,FAT_BURN,1
2022-03-22T18:05,FAT_BURN,1
2022-03-22T18:06,FAT_BURN,1
2022-03-22T18:07,FAT_BURN,1
2022-03-22T18:08,FAT_BURN,1
2022-03-22T21:15,CARDIO,2
2022-03-23T11:11,FAT_BURN,1
2022-03-23T11:33,FAT_BURN,1
2022-03-23T11:39,FAT_BURN,1
2022-03-23T13:39,FAT_BURN,1
2022-03-23T13:40,FAT_BURN,1
2022-03-23T13:41,FAT_BURN,1
2022-03-23T13:42,FAT_BURN,1
2022-03-23T13:43,FAT_BURN,1
2022-03-23T13:44,FAT_BURN,1
2022-03-23T13:45,FAT_BURN,1
2022-03-23T13:46,FAT_BURN,1
2022-03-23T13:52,FAT_BURN,1
2022-03-23T13:53,FAT_BURN,1
2022-03-23T13:54,FAT_BURN,1
2022-03-23T13:55,FAT_BURN,1
2022-03-23T13:56,FAT_BURN,1
2022-03-23T15:28,FAT_BURN,1
2022-03-24T14:10,FAT_BURN,1
2022-03-24T14:11,FAT_BURN,1
2022-03-24T14:44,FAT_BURN,1
2022-03-25T13:35,FAT_BURN,1
2022-03-25T19:01,FAT_BURN,1
2022-03-25T19:02,FAT_BURN,1
2022-03-25T19:03,FAT_BURN,1
2022-03-25T19:05,FAT_BURN,1
2022-03-25T19:06,FAT_BURN,1
2022-03-25T19:20,FAT_BURN,1
2022-03-25T19:29,FAT_BURN,1
2022-03-25T19:30,FAT_BURN,1
2022-03-25T19:31,FAT_BURN,1
2022-03-25T19:32,FAT_BURN,1
2022-03-25T19:33,FAT_BURN,1
2022-03-25T19:34,FAT_BURN,1
2022-03-25T19:35,FAT_BURN,1
2022-03-25T19:36,FAT_BURN,1
2022-03-25T22:57,FAT_BURN,1
2022-03-25T22:58,FAT_BURN,1
2022-03-25T22:59,FAT_BURN,1
2022-03-25T23:38,FAT_BURN,1
2022-03-25T23:39,FAT_BURN,1
2022-03-25T23:46,FAT_BURN,1
2022-03-25T23:47,FAT_BURN,1
2022-03-25T23:48,FAT_BURN,1
2022-03-26T00:03,FAT_BURN,1
2022-03-26T01:35,FAT_BURN,1
2022-03-26T01:37,FAT_BURN,1
2022-03-26T01:38,FAT_BURN,1
2022-03-26T01:39,FAT_BURN,1
