timestamp,Infrared to Red Signal Ratio
02/12/22 00:31:02,0
02/12/22 00:32:02,0
02/12/22 00:33:02,5
02/12/22 00:34:02,4
02/12/22 00:35:02,4
02/12/22 00:36:02,-8
02/12/22 00:37:03,0
02/12/22 00:38:03,0
02/12/22 00:39:03,0
02/12/22 00:40:03,0
02/12/22 00:41:03,3
02/12/22 00:42:03,-46
02/12/22 00:43:03,26
02/12/22 00:44:04,0
02/12/22 00:45:04,26
02/12/22 00:46:04,4
02/12/22 00:47:04,31
02/12/22 00:48:04,0
02/12/22 00:49:04,17
02/12/22 00:50:04,42
02/12/22 00:51:05,15
02/12/22 00:52:05,0
02/12/22 00:53:05,4
02/12/22 00:54:05,0
02/12/22 00:55:05,0
02/12/22 00:56:05,-5
02/12/22 00:57:06,-2
02/12/22 00:58:06,1
02/12/22 00:59:06,-37
02/12/22 01:00:06,3
02/12/22 01:01:06,4
02/12/22 01:02:06,34
02/12/22 01:03:06,13
02/12/22 01:04:07,20
02/12/22 01:05:07,0
02/12/22 01:06:07,0
02/12/22 01:07:07,14
02/12/22 01:08:07,8
02/12/22 01:09:07,5
02/12/22 01:10:07,18
02/12/22 01:11:08,-20
02/12/22 01:12:08,13
02/12/22 01:13:08,0
02/12/22 01:14:08,0
02/12/22 01:15:08,23
02/12/22 01:16:08,8
02/12/22 01:17:09,8
02/12/22 01:18:09,0
02/12/22 01:19:09,8
02/12/22 01:20:09,11
02/12/22 01:21:09,34
02/12/22 01:22:09,-21
02/12/22 01:23:09,-11
02/12/22 01:24:10,8
02/12/22 01:25:10,4
02/12/22 01:26:10,-14
02/12/22 01:27:10,-13
02/12/22 01:28:10,-4
02/12/22 01:29:10,8
02/12/22 01:30:10,-51
02/12/22 01:31:11,-32
02/12/22 01:32:11,36
02/12/22 01:33:11,24
02/12/22 01:34:11,12
02/12/22 01:35:11,4
02/12/22 01:36:11,0
02/12/22 01:37:12,17
02/12/22 01:38:12,4
02/12/22 01:39:12,11
02/12/22 01:40:12,37
02/12/22 01:41:12,35
02/12/22 01:42:12,-14
02/12/22 01:43:12,4
02/12/22 01:44:13,9
02/12/22 01:45:13,0
02/12/22 01:46:13,-3
02/12/22 01:47:13,22
02/12/22 01:48:13,54
02/12/22 01:49:13,47
02/12/22 01:50:13,50
02/12/22 01:51:14,55
02/12/22 01:52:14,60
02/12/22 01:53:14,1
02/12/22 01:54:14,69
02/12/22 01:55:14,30
02/12/22 01:56:14,-35
02/12/22 01:57:15,45
02/12/22 01:58:15,44
02/12/22 01:59:15,74
02/12/22 02:00:15,36
02/12/22 02:01:15,82
02/12/22 02:02:15,73
02/12/22 02:03:15,62
02/12/22 02:04:16,30
02/12/22 02:05:16,17
02/12/22 02:06:16,29
02/12/22 02:07:16,15
02/12/22 02:08:16,0
02/12/22 02:09:16,13
02/12/22 02:10:16,21
02/12/22 02:11:17,5
02/12/22 02:12:17,-14
02/12/22 02:13:17,0
02/12/22 02:14:17,13
02/12/22 02:15:17,0
02/12/22 02:16:17,7
02/12/22 02:17:18,-4
02/12/22 02:18:18,2
02/12/22 02:19:18,15
02/12/22 02:20:18,6
02/12/22 02:21:18,-11
02/12/22 02:22:18,-60
02/12/22 02:23:18,3
02/12/22 02:24:19,16
02/12/22 02:25:19,-7
02/12/22 02:26:19,19
02/12/22 02:27:19,0
02/12/22 02:28:19,0
02/12/22 02:29:19,0
02/12/22 02:30:19,0
02/12/22 02:31:20,0
02/12/22 02:32:20,0
