timestamp,Infrared to Red Signal Ratio
01/04/22 02:11:01,8
01/04/22 02:12:01,8
01/04/22 02:13:01,12
01/04/22 02:14:01,18
01/04/22 02:15:01,-19
01/04/22 02:16:01,-13
01/04/22 02:17:02,-75
01/04/22 02:18:02,4
01/04/22 02:19:02,-12
01/04/22 02:20:02,4
01/04/22 02:21:03,71
01/04/22 02:22:04,-15
01/04/22 02:23:04,0
01/04/22 02:24:04,30
01/04/22 02:25:04,0
01/04/22 02:26:04,-9
01/04/22 02:27:04,0
01/04/22 02:28:04,-14
01/04/22 02:29:05,0
01/04/22 02:30:05,7
01/04/22 02:31:05,0
01/04/22 02:32:05,4
01/04/22 02:33:05,6
01/04/22 02:34:05,-4
01/04/22 02:35:06,8
01/04/22 02:36:06,15
01/04/22 02:37:06,0
01/04/22 02:38:06,0
01/04/22 02:39:06,0
01/04/22 02:40:06,-5
01/04/22 02:41:06,24
01/04/22 02:42:07,0
01/04/22 02:43:07,5
01/04/22 02:44:07,-38
01/04/22 02:45:07,52
01/04/22 02:46:07,0
01/04/22 02:47:07,-17
01/04/22 02:48:07,0
01/04/22 02:49:08,-20
01/04/22 02:50:08,7
01/04/22 02:51:07,-3
01/04/22 02:52:08,0
01/04/22 02:53:08,0
01/04/22 02:54:08,1
01/04/22 02:55:08,0
01/04/22 02:56:08,0
01/04/22 02:57:08,2
01/04/22 02:58:09,5
01/04/22 02:59:09,0
01/04/22 03:00:09,-3
01/04/22 03:01:09,-7
01/04/22 03:02:09,20
01/04/22 03:03:09,0
01/04/22 03:04:09,2
01/04/22 03:05:10,1
01/04/22 03:06:11,0
01/04/22 03:07:11,-7
01/04/22 03:08:11,-3
01/04/22 03:09:11,-4
01/04/22 03:10:11,8
01/04/22 03:11:12,0
01/04/22 03:12:12,-3
01/04/22 03:13:12,0
01/04/22 03:14:12,-32
01/04/22 03:15:12,0
01/04/22 03:16:12,0
01/04/22 03:17:12,3
01/04/22 03:18:13,-14
01/04/22 03:19:13,-29
01/04/22 03:20:13,-1
01/04/22 03:21:11,8
01/04/22 03:22:11,3
01/04/22 03:23:11,0
01/04/22 03:24:11,12
01/04/22 03:25:11,0
01/04/22 03:26:11,-2
01/04/22 03:27:12,-53
01/04/22 03:28:12,-2
01/04/22 03:29:12,0
01/04/22 03:30:12,-3
01/04/22 03:31:12,-1
01/04/22 03:32:12,-7
01/04/22 03:33:12,3
01/04/22 03:34:13,-1
01/04/22 03:35:13,7
01/04/22 03:36:15,3
01/04/22 03:37:15,11
01/04/22 03:38:15,34
01/04/22 03:39:15,26
01/04/22 03:40:15,40
01/04/22 03:41:16,18
01/04/22 03:42:16,12
01/04/22 03:43:16,35
01/04/22 03:44:16,13
01/04/22 03:45:16,-3
01/04/22 03:46:16,0
01/04/22 03:47:17,13
01/04/22 03:48:17,0
01/04/22 03:49:17,0
01/04/22 03:50:17,0
01/04/22 03:51:17,0
01/04/22 03:52:17,0
01/04/22 03:53:17,0
01/04/22 03:54:17,0
01/04/22 03:55:17,0
01/04/22 03:56:21,8
01/04/22 03:57:21,13
01/04/22 03:58:21,-32
01/04/22 03:59:21,-4
01/04/22 04:00:21,24
01/04/22 04:01:21,53
01/04/22 04:02:22,0
01/04/22 04:03:22,0
01/04/22 04:04:22,47
01/04/22 04:05:22,-8
01/04/22 04:06:21,39
01/04/22 04:07:22,1
01/04/22 04:08:22,0
01/04/22 04:09:22,28
01/04/22 04:10:22,-2
01/04/22 04:11:22,-12
01/04/22 04:12:22,31
01/04/22 04:13:22,31
01/04/22 04:14:23,13
01/04/22 04:15:23,5
01/04/22 04:16:23,-22
01/04/22 04:17:23,29
01/04/22 04:18:23,-4
01/04/22 04:19:23,30
01/04/22 04:20:24,23
01/04/22 04:21:24,33
01/04/22 04:22:24,26
01/04/22 04:23:25,46
01/04/22 04:24:25,-13
01/04/22 04:25:25,55
01/04/22 04:26:25,0
01/04/22 04:27:25,-11
01/04/22 04:28:25,0
01/04/22 04:29:25,-25
01/04/22 04:30:26,27
01/04/22 04:31:26,3
01/04/22 04:32:26,8
01/04/22 04:33:26,0
01/04/22 04:34:26,-25
01/04/22 04:35:26,-31
01/04/22 04:36:26,0
01/04/22 04:37:27,1
01/04/22 04:38:27,-39
01/04/22 04:39:27,0
01/04/22 04:40:27,5
01/04/22 04:41:27,-8
01/04/22 04:42:27,-21
01/04/22 04:43:28,8
01/04/22 04:44:28,-17
01/04/22 04:45:28,9
01/04/22 04:46:28,-5
01/04/22 04:47:28,-47
01/04/22 04:48:28,-60
01/04/22 04:49:28,-4
01/04/22 04:50:29,-36
01/04/22 04:51:29,0
01/04/22 04:52:30,-34
01/04/22 04:53:30,0
01/04/22 04:54:30,-21
01/04/22 04:55:30,-17
01/04/22 04:56:30,-28
01/04/22 04:57:30,1
01/04/22 04:58:31,18
01/04/22 04:59:31,-20
01/04/22 05:00:31,-8
01/04/22 05:01:31,43
01/04/22 05:02:31,-1
01/04/22 05:03:31,37
01/04/22 05:04:31,9
01/04/22 05:05:32,0
01/04/22 05:06:31,-2
01/04/22 05:07:31,-21
01/04/22 05:08:31,0
01/04/22 05:09:31,-18
01/04/22 05:10:31,-57
01/04/22 05:11:31,0
01/04/22 05:12:32,-2
01/04/22 05:13:32,-7
01/04/22 05:14:32,8
01/04/22 05:15:32,-12
01/04/22 05:16:32,-1
01/04/22 05:17:32,0
01/04/22 05:18:32,-11
01/04/22 05:19:33,1
01/04/22 05:20:33,47
01/04/22 05:21:33,-2
01/04/22 05:22:34,-3
01/04/22 05:23:34,-4
01/04/22 05:24:34,-35
01/04/22 05:25:34,0
01/04/22 05:26:34,3
01/04/22 05:27:34,0
01/04/22 05:28:34,-10
01/04/22 05:29:35,-9
01/04/22 05:30:35,0
01/04/22 05:31:35,0
01/04/22 05:32:35,5
01/04/22 05:33:35,-4
01/04/22 05:34:35,0
01/04/22 05:35:36,0
01/04/22 05:36:36,0
01/04/22 05:37:36,0
01/04/22 05:38:36,0
01/04/22 05:39:36,0
01/04/22 05:40:36,0
01/04/22 05:41:36,0
01/04/22 05:42:36,-1
01/04/22 05:43:37,1
01/04/22 05:44:37,1
01/04/22 05:45:37,0
01/04/22 05:46:37,0
01/04/22 05:47:37,-59
01/04/22 05:48:37,5
01/04/22 05:49:37,-7
01/04/22 05:50:38,17
01/04/22 05:51:38,18
01/04/22 05:52:39,22
01/04/22 05:53:39,-19
01/04/22 05:54:39,-2
01/04/22 05:55:39,-27
01/04/22 05:56:39,-9
01/04/22 05:57:39,-19
01/04/22 05:58:39,10
01/04/22 05:59:40,42
01/04/22 06:00:41,-26
01/04/22 06:01:41,-11
01/04/22 06:02:41,49
01/04/22 06:03:41,27
01/04/22 06:04:41,21
01/04/22 06:05:42,13
01/04/22 06:06:42,14
01/04/22 06:07:42,13
01/04/22 06:08:42,10
01/04/22 06:09:42,1
01/04/22 06:10:42,39
01/04/22 06:11:42,8
01/04/22 06:12:42,31
01/04/22 06:13:43,15
01/04/22 06:14:43,34
01/04/22 06:15:43,4
01/04/22 06:16:43,0
01/04/22 06:17:43,0
01/04/22 06:18:43,-16
01/04/22 06:19:43,4
01/04/22 06:20:44,0
01/04/22 06:21:44,-2
01/04/22 06:22:44,-23
01/04/22 06:23:44,21
01/04/22 06:24:44,17
01/04/22 06:25:45,47
01/04/22 06:26:45,38
01/04/22 06:27:45,0
01/04/22 06:28:45,-3
01/04/22 06:29:45,-2
01/04/22 06:30:45,0
01/04/22 06:31:45,0
01/04/22 06:32:46,7
01/04/22 06:33:46,-34
01/04/22 06:34:46,3
01/04/22 06:35:46,3
01/04/22 06:36:46,-5
01/04/22 06:37:47,-23
01/04/22 06:38:47,5
01/04/22 06:39:47,16
01/04/22 06:40:47,1
01/04/22 06:41:47,1
01/04/22 06:42:47,0
01/04/22 06:43:47,3
01/04/22 06:44:48,-1
01/04/22 06:45:48,1
01/04/22 06:46:48,-7
01/04/22 06:47:48,1
01/04/22 06:48:48,-12
01/04/22 06:49:48,4
01/04/22 06:50:49,13
01/04/22 06:51:49,8
01/04/22 06:52:48,19
01/04/22 06:53:48,8
01/04/22 06:54:48,36
01/04/22 06:55:48,8
01/04/22 06:56:49,28
01/04/22 06:57:49,32
01/04/22 06:58:49,11
01/04/22 06:59:49,17
01/04/22 07:00:49,13
01/04/22 07:01:49,17
01/04/22 07:02:49,6
01/04/22 07:03:50,-4
01/04/22 07:04:50,0
01/04/22 07:05:50,46
01/04/22 07:06:50,-21
01/04/22 07:07:54,0
01/04/22 07:08:54,0
01/04/22 07:09:54,-13
01/04/22 07:10:55,0
01/04/22 07:11:55,-24
01/04/22 07:12:55,0
01/04/22 07:13:55,-3
01/04/22 07:14:55,-31
01/04/22 07:15:55,-21
01/04/22 07:16:55,17
01/04/22 07:17:56,0
01/04/22 07:18:56,0
01/04/22 07:19:56,0
01/04/22 07:20:56,0
01/04/22 07:21:56,0
01/04/22 07:22:57,0
01/04/22 07:23:57,0
01/04/22 07:24:58,0
01/04/22 07:25:58,0
01/04/22 07:26:58,0
01/04/22 07:27:58,0
01/04/22 07:28:58,0
01/04/22 07:29:58,0
01/04/22 07:30:58,44
01/04/22 07:31:59,0
01/04/22 07:32:59,6
01/04/22 07:33:59,13
01/04/22 07:34:59,-7
01/04/22 07:35:59,5
01/04/22 07:36:59,39
01/04/22 07:37:59,-8
01/04/22 07:38:59,0
01/04/22 07:39:59,-18
01/04/22 07:40:59,-1
01/04/22 07:42:00,-8
01/04/22 07:43:00,6
01/04/22 07:44:00,3
01/04/22 07:45:00,-1
01/04/22 07:46:00,-8
01/04/22 07:47:00,-2
01/04/22 07:48:00,0
01/04/22 07:49:01,-4
01/04/22 07:50:01,0
01/04/22 07:51:01,-45
01/04/22 07:52:01,-7
01/04/22 07:53:01,4
01/04/22 07:54:01,4
01/04/22 07:55:01,-19
01/04/22 07:56:01,49
01/04/22 07:57:02,0
01/04/22 07:58:02,18
01/04/22 07:59:02,17
01/04/22 08:00:02,8
01/04/22 08:01:02,1
01/04/22 08:02:02,43
01/04/22 08:03:02,12
01/04/22 08:04:03,14
01/04/22 08:05:03,0
01/04/22 08:06:03,-12
01/04/22 08:07:03,0
01/04/22 08:08:00,4
01/04/22 08:09:00,42
01/04/22 08:10:00,21
01/04/22 08:11:00,12
01/04/22 08:12:00,-4
01/04/22 08:13:01,9
