timestamp,Infrared to Red Signal Ratio
12/10/21 00:34:31,35
12/10/21 00:35:31,-2
12/10/21 00:36:31,12
12/10/21 00:37:31,-9
12/10/21 00:38:32,2
12/10/21 00:39:32,5
12/10/21 00:40:32,4
12/10/21 00:41:32,0
12/10/21 00:42:32,0
12/10/21 00:43:32,0
12/10/21 00:45:00,0
12/10/21 00:46:00,-3
12/10/21 00:47:00,0
12/10/21 00:48:00,-8
12/10/21 00:49:00,4
12/10/21 00:50:00,-5
12/10/21 00:51:00,12
12/10/21 00:52:01,-29
12/10/21 00:53:01,13
12/10/21 00:54:01,-9
12/10/21 00:55:01,0
12/10/21 00:56:01,-1
12/10/21 00:57:01,-30
12/10/21 00:58:01,-3
12/10/21 00:59:02,0
12/10/21 01:00:02,1
12/10/21 01:01:02,0
12/10/21 01:02:02,4
12/10/21 01:03:02,-2
12/10/21 01:04:02,5
12/10/21 01:05:03,0
12/10/21 01:06:03,-4
12/10/21 01:07:03,0
12/10/21 01:08:03,0
12/10/21 01:09:03,-2
12/10/21 01:10:03,-37
12/10/21 01:11:03,0
12/10/21 01:12:04,-1
12/10/21 01:13:04,-17
12/10/21 01:14:04,5
12/10/21 01:15:04,0
12/10/21 01:16:04,0
12/10/21 01:17:04,28
12/10/21 01:18:04,0
12/10/21 01:19:05,0
12/10/21 01:20:05,21
12/10/21 01:21:05,6
12/10/21 01:22:05,24
12/10/21 01:23:05,-12
12/10/21 01:24:05,-21
12/10/21 01:25:06,0
12/10/21 01:26:06,-17
12/10/21 01:27:06,5
12/10/21 01:28:06,-34
12/10/21 01:29:06,-1
12/10/21 01:30:06,-2
12/10/21 01:31:06,1
12/10/21 01:32:07,-34
12/10/21 01:33:07,-51
12/10/21 01:34:07,13
12/10/21 01:35:07,0
12/10/21 01:36:07,-14
12/10/21 01:37:07,-8
12/10/21 01:38:07,0
12/10/21 01:39:08,0
12/10/21 01:40:08,4
12/10/21 01:41:08,21
12/10/21 01:42:08,-7
12/10/21 01:43:08,-4
12/10/21 01:44:08,-65
12/10/21 01:45:09,9
12/10/21 01:46:09,-58
12/10/21 01:47:09,25
12/10/21 01:48:09,-56
12/10/21 01:49:09,-11
12/10/21 01:50:09,-6
12/10/21 01:51:09,0
12/10/21 01:52:10,-1
12/10/21 01:53:10,0
12/10/21 01:54:10,-6
12/10/21 01:55:10,26
12/10/21 01:56:10,5
12/10/21 01:57:10,5
12/10/21 01:58:10,8
12/10/21 01:59:11,13
12/10/21 02:00:11,17
12/10/21 02:01:11,3
12/10/21 02:02:11,11
12/10/21 02:03:11,6
12/10/21 02:04:11,-3
12/10/21 02:05:12,21
12/10/21 02:06:12,4
12/10/21 02:07:12,5
12/10/21 02:08:12,-5
12/10/21 02:09:12,-13
12/10/21 02:10:12,0
12/10/21 02:11:12,19
12/10/21 02:12:13,26
12/10/21 02:13:13,34
12/10/21 02:14:13,0
12/10/21 02:15:13,13
12/10/21 02:16:13,0
12/10/21 02:17:13,0
12/10/21 02:18:13,0
12/10/21 02:19:14,-47
12/10/21 02:20:14,-33
12/10/21 02:21:14,0
12/10/21 02:22:14,-9
12/10/21 02:23:14,0
12/10/21 02:24:14,-8
12/10/21 02:25:15,-4
12/10/21 02:26:15,17
12/10/21 02:27:15,-16
12/10/21 02:28:15,6
12/10/21 02:29:15,-5
12/10/21 02:30:15,6
12/10/21 02:31:15,-6
12/10/21 02:32:16,34
12/10/21 02:33:16,0
12/10/21 02:34:16,-52
12/10/21 02:35:16,-1
12/10/21 02:36:16,0
12/10/21 02:37:16,21
12/10/21 02:38:16,-16
12/10/21 02:39:17,4
12/10/21 02:40:17,-13
12/10/21 02:41:17,-37
12/10/21 02:42:17,6
12/10/21 02:43:17,-12
12/10/21 02:44:17,-17
12/10/21 02:45:18,0
12/10/21 02:46:18,-7
12/10/21 02:47:18,2
12/10/21 02:48:18,65
12/10/21 02:49:18,-1
12/10/21 02:50:18,1
12/10/21 02:51:18,-11
12/10/21 02:52:19,1
12/10/21 02:53:19,37
12/10/21 02:54:19,0
12/10/21 02:55:19,0
12/10/21 02:56:19,-9
12/10/21 02:57:19,0
12/10/21 02:58:19,-26
12/10/21 02:59:20,8
12/10/21 03:00:20,-12
12/10/21 03:01:20,-8
12/10/21 03:02:20,18
12/10/21 03:03:20,31
12/10/21 03:04:20,7
12/10/21 03:05:21,46
12/10/21 03:06:21,-13
12/10/21 03:07:21,9
12/10/21 03:08:21,-4
12/10/21 03:09:21,37
12/10/21 03:10:21,-65
12/10/21 03:11:21,0
12/10/21 03:12:22,-38
12/10/21 03:13:22,0
12/10/21 03:14:22,-20
12/10/21 03:15:22,10
12/10/21 03:16:22,-3
12/10/21 03:17:22,-4
12/10/21 03:18:22,-2
12/10/21 03:19:23,0
12/10/21 03:20:23,-2
12/10/21 03:21:23,8
12/10/21 03:22:23,0
12/10/21 03:23:23,0
12/10/21 03:24:23,6
12/10/21 03:25:24,0
12/10/21 03:26:24,82
12/10/21 03:27:24,30
12/10/21 03:28:24,-4
12/10/21 03:29:24,-25
12/10/21 03:30:24,-8
12/10/21 03:31:24,-14
12/10/21 03:32:25,-1
12/10/21 03:33:25,-35
12/10/21 03:34:25,2
12/10/21 03:35:25,45
12/10/21 03:36:25,0
12/10/21 03:37:25,0
12/10/21 03:38:25,-21
12/10/21 03:39:26,-34
12/10/21 03:40:26,-5
12/10/21 03:41:26,-10
12/10/21 03:42:26,-26
12/10/21 03:43:26,0
12/10/21 03:44:26,3
12/10/21 03:45:27,-13
12/10/21 03:46:27,-48
12/10/21 03:47:27,4
12/10/21 03:48:27,8
12/10/21 03:49:27,4
12/10/21 03:50:27,-12
12/10/21 03:51:27,18
12/10/21 03:52:28,-69
12/10/21 03:53:28,0
12/10/21 03:54:28,5
12/10/21 03:55:28,0
12/10/21 03:56:28,0
12/10/21 03:57:28,-2
12/10/21 03:58:28,30
12/10/21 03:59:29,14
12/10/21 04:00:29,30
12/10/21 04:01:29,0
12/10/21 04:02:29,13
12/10/21 04:03:29,4
12/10/21 04:04:29,-33
12/10/21 04:05:30,0
12/10/21 04:06:30,0
12/10/21 04:07:30,0
12/10/21 04:08:32,0
12/10/21 04:09:32,0
12/10/21 04:10:32,0
12/10/21 04:11:32,0
12/10/21 04:12:33,0
12/10/21 04:13:33,0
12/10/21 04:14:33,0
12/10/21 04:15:33,0
12/10/21 04:16:33,0
12/10/21 04:17:33,0
12/10/21 04:18:33,0
12/10/21 04:19:34,0
12/10/21 04:20:34,0
12/10/21 04:21:34,0
12/10/21 04:22:34,0
12/10/21 04:23:34,7
12/10/21 04:24:34,0
12/10/21 04:25:35,-1
12/10/21 04:26:35,0
12/10/21 04:27:35,0
12/10/21 04:28:35,10
12/10/21 04:29:35,34
12/10/21 04:30:35,0
12/10/21 04:31:35,7
12/10/21 04:32:36,22
12/10/21 04:33:36,0
12/10/21 04:34:36,0
12/10/21 04:35:36,0
12/10/21 04:36:36,-5
12/10/21 04:37:36,11
12/10/21 04:38:36,0
12/10/21 04:39:37,8
12/10/21 04:40:37,-1
12/10/21 04:41:37,47
12/10/21 04:42:37,26
12/10/21 04:43:37,3
12/10/21 04:44:37,6
12/10/21 04:45:38,18
12/10/21 04:46:38,3
12/10/21 04:47:38,-11
12/10/21 04:48:38,-20
12/10/21 04:49:38,4
12/10/21 04:50:38,40
12/10/21 04:51:38,4
12/10/21 04:52:39,-4
12/10/21 04:53:39,-38
12/10/21 04:54:39,18
12/10/21 04:55:39,64
12/10/21 04:56:39,2
12/10/21 04:57:39,0
12/10/21 04:58:39,7
12/10/21 04:59:40,0
12/10/21 05:00:40,-2
12/10/21 05:01:40,21
12/10/21 05:02:40,0
12/10/21 05:03:40,23
12/10/21 05:04:40,-24
12/10/21 05:05:41,-23
12/10/21 05:06:41,0
12/10/21 05:07:41,0
12/10/21 05:08:41,-10
12/10/21 05:09:41,57
12/10/21 05:10:41,0
12/10/21 05:11:41,13
12/10/21 05:12:42,-74
12/10/21 05:13:42,19
12/10/21 05:14:42,-40
12/10/21 05:15:42,26
12/10/21 05:16:42,18
12/10/21 05:17:42,-2
12/10/21 05:18:43,0
12/10/21 05:19:43,4
12/10/21 05:20:43,-11
12/10/21 05:21:43,0
12/10/21 05:22:43,-5
12/10/21 05:23:43,-62
12/10/21 05:24:43,-13
12/10/21 05:25:44,8
12/10/21 05:26:44,9
12/10/21 05:27:44,-47
12/10/21 05:28:44,0
12/10/21 05:29:44,0
12/10/21 05:30:44,0
12/10/21 05:31:44,-1
12/10/21 05:32:45,-1
12/10/21 05:33:45,0
12/10/21 05:34:45,0
12/10/21 05:35:45,2
12/10/21 05:36:45,33
12/10/21 05:37:45,2
12/10/21 05:38:46,60
12/10/21 05:39:46,-16
12/10/21 05:40:46,-4
12/10/21 05:41:46,20
12/10/21 05:42:46,-1
12/10/21 05:43:46,0
12/10/21 05:44:46,2
12/10/21 05:45:47,29
12/10/21 05:46:47,-23
12/10/21 05:47:47,18
12/10/21 05:48:47,-5
12/10/21 05:49:47,7
12/10/21 05:50:47,-28
12/10/21 05:51:47,4
12/10/21 05:52:48,65
12/10/21 05:53:48,-8
12/10/21 05:54:48,0
12/10/21 05:55:48,-2
12/10/21 05:56:48,7
12/10/21 05:57:48,2
12/10/21 05:58:49,-1
12/10/21 05:59:49,8
12/10/21 06:00:49,16
12/10/21 06:01:49,24
12/10/21 06:02:49,-1
12/10/21 06:03:49,11
12/10/21 06:04:49,-6
12/10/21 06:05:50,21
12/10/21 06:06:50,-6
12/10/21 06:07:50,-39
12/10/21 06:08:50,-4
12/10/21 06:09:50,7
12/10/21 06:10:50,11
12/10/21 06:11:50,0
12/10/21 06:12:51,0
12/10/21 06:13:51,4
12/10/21 06:14:51,0
12/10/21 06:15:51,1
12/10/21 06:16:51,-4
12/10/21 06:17:51,13
12/10/21 06:18:52,5
12/10/21 06:19:52,0
12/10/21 06:20:52,0
12/10/21 06:21:52,24
12/10/21 06:22:52,30
12/10/21 06:23:52,0
12/10/21 06:24:52,21
12/10/21 06:25:53,-5
12/10/21 06:26:53,0
12/10/21 06:27:53,0
12/10/21 06:28:53,0
12/10/21 06:29:53,0
12/10/21 06:30:53,0
12/10/21 06:31:53,0
12/10/21 06:32:54,0
12/10/21 06:33:54,0
12/10/21 06:34:54,-9
12/10/21 06:35:54,-9
12/10/21 06:36:54,-8
12/10/21 06:37:54,0
12/10/21 06:38:55,0
12/10/21 06:39:55,3
12/10/21 06:40:55,0
12/10/21 06:41:55,0
12/10/21 06:42:55,0
12/10/21 06:43:55,-10
12/10/21 06:44:55,-1
12/10/21 06:45:56,11
12/10/21 06:46:56,0
12/10/21 06:47:56,15
12/10/21 06:48:56,1
12/10/21 06:49:56,1
12/10/21 06:50:56,-4
12/10/21 06:51:56,-5
12/10/21 06:52:57,0
12/10/21 06:53:57,0
12/10/21 06:54:57,11
12/10/21 06:55:57,4
12/10/21 06:56:57,0
12/10/21 06:57:57,0
12/10/21 06:58:58,22
12/10/21 06:59:58,-4
12/10/21 07:00:58,0
12/10/21 07:01:58,0
12/10/21 07:02:58,0
12/10/21 07:03:58,0
12/10/21 07:04:58,0
12/10/21 07:05:59,0
12/10/21 07:06:59,0
12/10/21 07:07:59,0
12/10/21 07:08:59,0
12/10/21 07:09:59,0
12/10/21 07:10:59,0
12/10/21 07:11:59,0
12/10/21 07:13:00,0
12/10/21 07:14:00,-13
12/10/21 07:15:00,48
12/10/21 07:16:00,0
12/10/21 07:17:00,-16
12/10/21 07:18:00,29
12/10/21 07:19:01,48
12/10/21 07:20:01,59
12/10/21 07:21:01,48
12/10/21 07:22:01,34
12/10/21 07:23:01,81
12/10/21 07:24:01,2
12/10/21 07:25:01,1
12/10/21 07:26:02,-1
12/10/21 07:27:02,12
12/10/21 07:28:02,38
12/10/21 07:29:02,4
12/10/21 07:30:02,14
12/10/21 07:31:02,0
12/10/21 07:32:02,0
12/10/21 07:33:03,0
12/10/21 07:34:03,0
12/10/21 07:35:03,0
12/10/21 07:36:03,0
12/10/21 07:37:03,0
12/10/21 07:38:03,0
12/10/21 07:39:04,0
12/10/21 07:40:04,0
12/10/21 07:41:04,0
12/10/21 07:42:04,0
12/10/21 07:43:04,0
12/10/21 07:44:04,0
12/10/21 07:45:04,0
12/10/21 07:46:05,0
12/10/21 07:47:05,0
12/10/21 07:48:05,0
12/10/21 07:49:05,0
12/10/21 07:50:05,0
12/10/21 07:51:05,0
12/10/21 07:52:05,-1
12/10/21 07:53:06,-1
12/10/21 07:54:06,0
12/10/21 07:55:06,0
12/10/21 07:56:06,0
12/10/21 07:57:06,0
12/10/21 07:58:06,0
12/10/21 07:59:07,0
12/10/21 08:00:08,32
12/10/21 08:01:08,-4
12/10/21 08:02:08,0
12/10/21 08:03:08,-7
12/10/21 08:04:08,-6
12/10/21 08:05:09,0
12/10/21 08:06:11,0
12/10/21 08:07:11,-4
12/10/21 08:08:11,0
12/10/21 08:09:11,-3
12/10/21 08:10:11,0
12/10/21 08:11:11,25
12/10/21 08:12:11,-4
12/10/21 08:13:12,0
12/10/21 08:14:12,5
12/10/21 08:15:12,0
12/10/21 08:16:12,-7
12/10/21 08:17:12,8
12/10/21 08:18:12,69
12/10/21 08:19:13,8
12/10/21 08:20:13,-26
12/10/21 08:21:13,4
12/10/21 08:22:13,-12
12/10/21 08:23:13,0
12/10/21 08:24:13,4
12/10/21 08:25:13,8
12/10/21 08:26:14,0
12/10/21 08:27:14,0
12/10/21 08:28:14,-17
12/10/21 08:29:14,60
12/10/21 08:30:14,42
12/10/21 08:31:14,0
12/10/21 08:32:14,-16
12/10/21 08:33:15,4
12/10/21 08:34:15,0
12/10/21 08:35:15,-11
12/10/21 08:36:15,-2
12/10/21 08:37:15,0
12/10/21 08:38:15,-42
12/10/21 08:39:16,-13
12/10/21 08:40:16,-34
12/10/21 08:41:16,-17
12/10/21 08:42:16,-38
12/10/21 08:43:16,-4
12/10/21 08:44:16,0
12/10/21 08:45:16,0
12/10/21 08:46:17,0
12/10/21 08:47:17,0
12/10/21 08:48:17,0
12/10/21 08:49:17,0
12/10/21 08:50:17,6
12/10/21 08:51:17,0
12/10/21 08:52:17,0
12/10/21 08:53:18,17
12/10/21 08:54:18,3
12/10/21 08:55:18,63
12/10/21 08:56:18,4
12/10/21 08:57:18,13
12/10/21 08:58:18,13
12/10/21 08:59:19,0
12/10/21 09:00:19,43
12/10/21 09:01:19,54
12/10/21 09:02:19,2
12/10/21 09:03:19,72
12/10/21 09:04:19,-3
12/10/21 09:05:19,69
12/10/21 09:06:20,77
12/10/21 09:07:20,8
12/10/21 09:08:20,56
12/10/21 09:09:20,1
12/10/21 09:10:22,8
12/10/21 09:11:22,-4
12/10/21 09:12:22,0
12/10/21 09:13:23,0
12/10/21 09:14:23,15
12/10/21 09:15:23,0
12/10/21 09:16:23,0
12/10/21 09:17:23,0
12/10/21 09:18:23,0
12/10/21 09:19:24,0
12/10/21 09:20:24,0
12/10/21 09:21:24,0
