timestamp,Infrared to Red Signal Ratio
01/17/22 01:49:01,0
01/17/22 01:50:01,0
01/17/22 01:51:01,13
01/17/22 01:52:02,3
01/17/22 01:53:02,-56
01/17/22 01:54:02,64
01/17/22 01:55:02,-31
01/17/22 01:56:02,-2
01/17/22 01:57:02,0
01/17/22 01:58:02,2
01/17/22 01:59:03,3
01/17/22 02:00:03,4
01/17/22 02:01:03,41
01/17/22 02:02:05,0
01/17/22 02:03:05,-4
01/17/22 02:04:05,2
01/17/22 02:05:06,-64
01/17/22 02:06:06,-14
01/17/22 02:07:06,-1
01/17/22 02:08:29,0
01/17/22 02:09:29,-1
01/17/22 02:10:29,0
01/17/22 02:11:29,10
01/17/22 02:12:30,0
01/17/22 02:13:30,0
01/17/22 02:14:30,0
01/17/22 02:15:30,0
01/17/22 02:16:30,2
01/17/22 02:17:30,0
01/17/22 02:18:31,0
01/17/22 02:19:31,-22
01/17/22 02:20:31,-32
01/17/22 02:21:31,13
01/17/22 02:22:31,0
01/17/22 02:23:31,7
01/17/22 02:24:31,0
01/17/22 02:25:32,16
01/17/22 02:26:32,-14
01/17/22 02:27:32,5
01/17/22 02:28:32,25
01/17/22 02:29:32,-5
01/17/22 02:30:32,4
01/17/22 02:31:32,11
01/17/22 02:32:33,4
01/17/22 02:33:33,2
01/17/22 02:34:33,0
01/17/22 02:35:33,0
01/17/22 02:36:33,2
01/17/22 02:37:33,4
01/17/22 02:38:34,-1
01/17/22 02:39:34,1
01/17/22 02:40:34,13
01/17/22 02:41:34,13
01/17/22 02:42:34,-8
01/17/22 02:43:34,3
01/17/22 02:44:34,-10
01/17/22 02:45:35,19
01/17/22 02:46:35,5
01/17/22 02:47:35,0
01/17/22 02:48:35,-5
01/17/22 02:49:35,0
01/17/22 02:50:35,0
01/17/22 02:51:35,-5
01/17/22 02:52:36,0
01/17/22 02:53:36,2
01/17/22 02:54:36,-7
01/17/22 02:55:36,42
01/17/22 02:56:36,-3
01/17/22 02:57:36,0
01/17/22 02:58:37,0
01/17/22 02:59:37,0
01/17/22 03:00:37,-23
01/17/22 03:01:37,4
01/17/22 03:02:37,3
01/17/22 03:03:37,-15
01/17/22 03:04:37,0
01/17/22 03:05:38,0
01/17/22 03:06:38,0
01/17/22 03:07:38,2
01/17/22 03:08:38,-9
01/17/22 03:09:38,0
01/17/22 03:10:38,0
01/17/22 03:11:39,0
01/17/22 03:12:39,7
01/17/22 03:13:39,5
01/17/22 03:14:39,8
01/17/22 03:15:39,-1
01/17/22 03:16:39,-1
01/17/22 03:17:39,6
01/17/22 03:18:40,0
01/17/22 03:19:40,-4
