timestamp,Infrared to Red Signal Ratio
12/04/21 01:27:32,0
12/04/21 01:28:32,0
12/04/21 01:29:32,0
12/04/21 01:30:32,21
12/04/21 01:31:32,-18
12/04/21 01:32:32,-6
12/04/21 01:33:32,4
12/04/21 01:34:33,-39
12/04/21 01:35:33,0
12/04/21 01:36:33,0
12/04/21 01:37:33,9
12/04/21 01:38:33,0
12/04/21 01:39:33,-30
12/04/21 01:40:34,-55
12/04/21 01:41:34,-1
12/04/21 01:42:34,-8
12/04/21 01:43:34,-20
12/04/21 01:44:34,-4
12/04/21 01:45:34,10
12/04/21 01:46:34,0
12/04/21 01:47:35,0
12/04/21 01:48:35,-53
12/04/21 01:49:35,0
12/04/21 01:50:35,0
12/04/21 01:51:35,0
12/04/21 01:52:35,-4
12/04/21 01:53:35,0
12/04/21 01:54:36,0
12/04/21 01:55:37,17
12/04/21 01:56:37,3
12/04/21 01:57:37,23
12/04/21 01:58:37,17
12/04/21 02:41:31,0
12/04/21 02:42:31,16
12/04/21 02:43:31,0
12/04/21 02:44:31,-12
12/04/21 02:45:31,4
12/04/21 02:46:31,-1
12/04/21 02:47:32,14
12/04/21 02:48:32,0
12/04/21 02:49:32,0
12/04/21 02:50:32,-1
12/04/21 02:51:32,-53
12/04/21 02:52:32,42
12/04/21 02:53:32,4
12/04/21 02:54:33,0
12/04/21 02:55:33,0
12/04/21 02:56:33,0
12/04/21 02:57:33,14
12/04/21 02:58:33,53
12/04/21 02:59:33,4
12/04/21 03:00:34,1
12/04/21 03:01:34,-1
12/04/21 03:02:34,2
12/04/21 03:03:34,0
12/04/21 03:04:34,30
12/04/21 03:05:34,10
12/04/21 03:06:34,4
12/04/21 03:07:35,5
12/04/21 03:08:35,0
12/04/21 03:09:35,-3
12/04/21 03:10:35,-39
12/04/21 03:11:35,-8
12/04/21 03:12:35,-59
12/04/21 03:13:35,0
12/04/21 03:14:36,-17
12/04/21 03:15:36,-5
12/04/21 03:16:36,-2
12/04/21 03:17:36,37
12/04/21 03:18:36,0
12/04/21 03:19:36,0
12/04/21 03:20:37,0
12/04/21 03:21:37,0
12/04/21 03:22:37,6
12/04/21 03:23:37,0
12/04/21 03:24:37,2
12/04/21 03:25:37,-30
12/04/21 03:26:37,-5
12/04/21 03:27:38,3
12/04/21 03:28:38,38
12/04/21 03:29:38,12
12/04/21 03:30:38,-1
12/04/21 03:31:38,12
12/04/21 03:32:38,0
12/04/21 03:33:38,-20
12/04/21 03:34:39,0
12/04/21 03:35:39,8
12/04/21 03:36:39,-3
12/04/21 03:37:39,27
12/04/21 03:38:39,0
12/04/21 03:39:39,0
12/04/21 03:40:40,14
12/04/21 03:41:40,0
12/04/21 03:42:40,0
12/04/21 03:43:40,9
12/04/21 03:44:40,0
12/04/21 03:45:40,0
12/04/21 03:46:40,13
12/04/21 03:47:41,-3
12/04/21 03:48:41,0
12/04/21 03:49:41,0
12/04/21 03:50:41,0
12/04/21 03:51:41,0
12/04/21 03:52:41,0
12/04/21 03:53:41,0
12/04/21 03:54:42,0
12/04/21 03:55:42,0
12/04/21 03:56:42,0
12/04/21 03:57:42,0
12/04/21 03:58:42,0
12/04/21 03:59:42,0
12/04/21 04:00:43,-10
12/04/21 04:01:43,-5
12/04/21 04:02:43,-1
12/04/21 04:03:43,0
12/04/21 04:04:43,-1
12/04/21 04:05:43,-8
12/04/21 04:06:43,7
12/04/21 04:07:44,19
12/04/21 04:08:44,-15
12/04/21 04:09:44,0
12/04/21 04:10:44,21
12/04/21 04:11:44,-3
12/04/21 04:12:44,39
12/04/21 04:13:44,-14
12/04/21 04:14:45,-8
12/04/21 04:15:45,1
12/04/21 04:16:45,45
12/04/21 04:17:45,0
12/04/21 04:18:45,0
12/04/21 04:19:45,0
12/04/21 04:20:46,0
12/04/21 04:21:46,0
12/04/21 04:22:46,0
12/04/21 04:23:46,0
12/04/21 04:24:46,0
12/04/21 04:25:46,-1
12/04/21 04:26:46,-4
12/04/21 04:27:47,19
12/04/21 04:28:47,-2
12/04/21 04:29:47,-29
12/04/21 04:30:47,33
12/04/21 04:31:47,1
12/04/21 04:32:47,0
12/04/21 04:33:47,0
12/04/21 04:34:48,17
12/04/21 04:35:48,-13
12/04/21 04:36:48,53
12/04/21 04:37:48,-4
12/04/21 04:38:48,26
12/04/21 04:39:48,8
12/04/21 04:40:49,-3
12/04/21 04:41:49,22
12/04/21 04:42:49,0
12/04/21 04:43:49,-76
12/04/21 04:44:49,0
12/04/21 04:45:49,0
12/04/21 04:46:49,0
12/04/21 04:47:50,0
12/04/21 04:48:50,0
12/04/21 04:49:50,0
12/04/21 04:50:50,0
12/04/21 04:51:50,6
12/04/21 04:52:50,0
12/04/21 04:53:50,0
12/04/21 04:54:51,0
12/04/21 04:55:51,0
12/04/21 04:56:51,0
12/04/21 04:57:51,0
12/04/21 04:58:51,7
12/04/21 04:59:51,-8
12/04/21 05:00:52,0
12/04/21 05:01:52,0
12/04/21 05:02:52,0
12/04/21 05:03:52,0
12/04/21 05:04:52,0
12/04/21 05:05:52,0
12/04/21 05:06:52,0
12/04/21 05:07:53,0
12/04/21 05:08:53,0
12/04/21 05:09:53,0
12/04/21 05:10:53,0
12/04/21 05:11:53,0
12/04/21 05:12:53,0
12/04/21 05:13:53,0
12/04/21 05:14:54,0
12/04/21 05:15:54,0
12/04/21 05:16:54,0
12/04/21 05:17:54,0
12/04/21 05:18:54,0
12/04/21 05:19:54,0
12/04/21 05:20:55,0
12/04/21 05:21:55,0
12/04/21 05:22:55,0
12/04/21 05:23:55,6
12/04/21 05:24:55,17
12/04/21 05:25:55,-9
12/04/21 05:26:55,0
12/04/21 05:27:56,-4
12/04/21 05:28:56,54
12/04/21 05:29:56,-2
12/04/21 05:30:56,-35
12/04/21 05:31:56,0
12/04/21 05:32:56,-31
12/04/21 05:33:56,-30
12/04/21 05:34:57,-5
12/04/21 05:35:57,60
12/04/21 05:36:57,0
12/04/21 05:37:57,51
12/04/21 05:38:57,-29
12/04/21 05:39:57,0
12/04/21 05:40:58,-2
12/04/21 05:41:58,17
12/04/21 05:42:58,0
12/04/21 05:43:58,-2
12/04/21 05:44:58,-15
12/04/21 05:45:58,0
12/04/21 05:46:58,-1
12/04/21 05:47:59,-12
12/04/21 05:48:59,3
12/04/21 05:49:59,-11
12/04/21 05:50:59,2
12/04/21 05:51:59,0
12/04/21 05:52:59,-26
12/04/21 05:53:59,0
12/04/21 05:55:00,0
12/04/21 05:56:00,26
12/04/21 05:57:00,0
12/04/21 05:58:00,0
