timestamp,Infrared to Red Signal Ratio
01/30/22 01:56:31,0
01/30/22 01:57:31,4
01/30/22 01:58:32,0
01/30/22 01:59:32,-46
01/30/22 02:00:32,-8
01/30/22 02:01:32,-6
01/30/22 02:02:32,10
01/30/22 02:03:32,-36
01/30/22 02:04:32,0
01/30/22 02:05:33,-8
01/30/22 02:06:33,-32
01/30/22 02:07:33,-29
01/30/22 02:08:33,-51
01/30/22 02:09:33,28
01/30/22 02:10:33,-55
01/30/22 02:11:34,50
01/30/22 02:12:34,0
01/30/22 02:13:34,-36
01/30/22 02:14:34,6
01/30/22 02:15:34,0
01/30/22 02:16:34,-7
01/30/22 02:17:34,-25
01/30/22 02:18:35,0
01/30/22 02:19:35,0
01/30/22 02:20:35,-42
01/30/22 02:21:35,8
01/30/22 02:22:35,-61
01/30/22 02:23:35,-1
01/30/22 02:24:35,12
01/30/22 02:25:36,0
01/30/22 02:26:36,-14
01/30/22 02:27:36,54
01/30/22 02:28:36,21
01/30/22 02:29:36,30
01/30/22 02:30:36,5
01/30/22 02:31:37,21
01/30/22 02:32:37,26
01/30/22 02:33:37,17
01/30/22 02:34:37,9
01/30/22 02:35:37,5
01/30/22 02:36:37,8
01/30/22 02:37:37,37
01/30/22 02:38:38,0
01/30/22 02:39:38,7
01/30/22 02:40:38,-1
01/30/22 02:41:38,-2
01/30/22 02:42:38,-1
01/30/22 02:43:38,0
01/30/22 02:44:38,0
01/30/22 02:45:39,-4
01/30/22 02:46:39,0
01/30/22 02:47:39,0
01/30/22 02:48:39,-14
01/30/22 02:49:39,-17
01/30/22 02:50:39,0
01/30/22 02:51:40,-3
01/30/22 02:52:40,-2
01/30/22 02:53:40,0
01/30/22 02:54:40,-8
01/30/22 02:55:40,1
01/30/22 02:56:40,0
01/30/22 02:57:40,-5
01/30/22 02:58:41,0
01/30/22 02:59:41,-1
01/30/22 03:00:41,0
01/30/22 03:01:41,-1
01/30/22 03:02:41,-1
01/30/22 03:03:41,-24
01/30/22 03:04:41,-91
01/30/22 03:05:42,-20
01/30/22 03:06:42,-5
01/30/22 03:07:42,-11
01/30/22 03:08:42,-1
01/30/22 03:09:42,0
01/30/22 03:10:42,0
01/30/22 03:11:43,4
01/30/22 03:12:43,-27
01/30/22 03:13:43,18
01/30/22 03:14:43,0
01/30/22 03:15:43,0
01/30/22 03:16:43,-4
01/30/22 03:17:43,19
01/30/22 03:18:44,-1
01/30/22 03:19:44,22
01/30/22 03:20:44,-50
01/30/22 03:21:44,23
01/30/22 03:22:44,0
01/30/22 03:23:44,-65
01/30/22 03:24:44,0
01/30/22 03:25:45,-12
01/30/22 03:26:45,0
01/30/22 03:27:45,2
01/30/22 03:28:45,0
01/30/22 03:29:45,0
01/30/22 03:30:45,0
01/30/22 03:31:46,13
01/30/22 03:32:46,-3
01/30/22 03:33:46,1
01/30/22 03:34:46,-1
01/30/22 03:35:46,-6
01/30/22 03:36:46,33
01/30/22 03:37:46,-2
01/30/22 03:38:47,-2
01/30/22 03:39:47,26
01/30/22 03:40:47,0
01/30/22 03:41:47,0
01/30/22 03:42:47,-6
01/30/22 03:43:47,-8
01/30/22 03:44:47,1
01/30/22 03:45:48,-4
01/30/22 03:46:48,-11
01/30/22 03:47:48,-6
01/30/22 03:48:48,-17
01/30/22 03:49:48,-3
01/30/22 03:50:48,-30
01/30/22 03:51:49,-5
01/30/22 03:52:49,4
01/30/22 03:53:49,-20
01/30/22 03:54:49,-13
01/30/22 03:55:49,0
01/30/22 03:56:49,0
01/30/22 03:57:49,-1
01/30/22 03:58:50,0
01/30/22 03:59:50,-25
01/30/22 04:00:50,0
01/30/22 04:01:50,0
01/30/22 04:02:50,0
01/30/22 04:03:50,-23
01/30/22 04:04:50,0
01/30/22 04:05:51,0
01/30/22 04:06:51,-17
01/30/22 04:07:51,-45
01/30/22 04:08:51,2
01/30/22 04:09:51,0
01/30/22 04:10:51,0
01/30/22 04:11:52,3
01/30/22 04:12:52,0
01/30/22 04:13:52,20
01/30/22 04:14:52,11
01/30/22 04:15:52,0
01/30/22 04:16:52,-2
01/30/22 04:17:52,0
01/30/22 04:18:53,23
01/30/22 04:19:53,-3
01/30/22 04:20:53,0
01/30/22 04:21:53,0
01/30/22 04:22:53,4
01/30/22 04:23:53,4
01/30/22 04:24:53,-13
01/30/22 04:25:54,0
01/30/22 04:26:54,-32
01/30/22 04:27:54,11
01/30/22 04:28:54,2
01/30/22 04:29:54,4
01/30/22 04:30:54,13
01/30/22 04:31:55,-16
01/30/22 04:32:55,0
01/30/22 04:33:55,0
01/30/22 04:34:55,4
01/30/22 04:35:55,-1
01/30/22 04:36:55,0
01/30/22 04:37:55,-34
01/30/22 04:38:56,2
01/30/22 04:39:56,0
01/30/22 04:40:56,-32
01/30/22 04:41:56,0
01/30/22 04:42:56,4
01/30/22 04:43:56,0
01/30/22 04:44:56,-21
01/30/22 04:45:57,0
01/30/22 04:46:57,1
01/30/22 04:47:57,40
01/30/22 04:48:57,-19
01/30/22 04:49:57,-26
01/30/22 04:50:57,6
01/30/22 04:51:58,14
01/30/22 04:52:58,-40
01/30/22 04:53:58,-4
01/30/22 04:54:58,-12
01/30/22 04:55:58,-34
01/30/22 04:56:58,-24
01/30/22 04:57:58,-4
01/30/22 04:58:59,0
01/30/22 04:59:59,0
01/30/22 05:00:59,0
01/30/22 05:01:59,0
01/30/22 05:02:59,0
01/30/22 05:03:59,0
01/30/22 05:04:59,1
01/30/22 05:06:00,-8
01/30/22 05:07:00,0
01/30/22 05:08:00,5
01/30/22 05:09:00,1
01/30/22 05:10:00,0
01/30/22 05:11:00,11
01/30/22 05:12:01,0
01/30/22 05:13:01,-17
01/30/22 05:14:01,-2
01/30/22 05:15:01,0
01/30/22 05:16:01,0
01/30/22 05:17:01,-38
01/30/22 05:18:01,0
01/30/22 05:19:02,-59
01/30/22 05:20:02,5
01/30/22 05:21:02,-2
01/30/22 05:22:02,-69
01/30/22 05:23:02,-39
01/30/22 05:24:02,8
01/30/22 05:25:02,0
01/30/22 05:26:03,-22
01/30/22 05:27:03,0
01/30/22 05:28:03,-10
01/30/22 05:29:03,-8
01/30/22 05:30:03,0
01/30/22 05:31:03,0
01/30/22 05:32:04,0
01/30/22 05:33:04,0
01/30/22 05:34:04,0
01/30/22 05:35:04,0
01/30/22 05:36:04,0
01/30/22 05:37:04,0
01/30/22 05:38:04,0
01/30/22 05:39:05,0
01/30/22 05:40:05,0
01/30/22 05:41:05,0
01/30/22 05:42:05,0
01/30/22 05:43:05,0
01/30/22 05:44:05,0
01/30/22 05:45:05,0
01/30/22 05:46:06,0
01/30/22 05:47:06,-8
01/30/22 05:48:06,0
01/30/22 05:49:06,0
01/30/22 05:50:06,1
01/30/22 05:51:06,-3
01/30/22 05:52:07,4
01/30/22 05:53:07,-17
01/30/22 05:54:07,45
01/30/22 05:55:07,0
01/30/22 05:56:07,-1
01/30/22 05:57:07,0
01/30/22 05:58:07,21
01/30/22 05:59:08,0
01/30/22 06:00:08,5
01/30/22 06:01:08,4
01/30/22 06:02:08,0
01/30/22 06:03:08,4
01/30/22 06:04:08,10
01/30/22 06:05:08,2
01/30/22 06:06:09,0
01/30/22 06:07:09,-2
01/30/22 06:08:09,9
01/30/22 06:09:09,8
01/30/22 06:10:09,-35
01/30/22 06:11:09,17
01/30/22 06:12:10,-2
01/30/22 06:13:10,18
01/30/22 06:14:10,-39
01/30/22 06:15:10,-2
01/30/22 06:16:10,0
01/30/22 06:17:10,-1
01/30/22 06:18:10,0
01/30/22 06:19:11,0
01/30/22 06:20:11,3
01/30/22 06:21:11,-4
01/30/22 06:22:11,26
01/30/22 06:23:11,0
01/30/22 06:24:11,-13
01/30/22 06:25:11,-4
01/30/22 06:26:12,0
01/30/22 06:27:12,13
01/30/22 06:28:12,8
01/30/22 06:29:12,4
01/30/22 06:30:12,0
01/30/22 06:31:12,-7
01/30/22 06:32:13,0
01/30/22 06:33:13,0
01/30/22 06:34:13,-19
01/30/22 06:35:13,0
01/30/22 06:36:13,-14
01/30/22 06:37:13,43
01/30/22 06:38:13,0
01/30/22 06:39:14,4
01/30/22 06:40:14,0
01/30/22 06:41:14,-3
01/30/22 06:42:14,0
01/30/22 06:43:14,-16
01/30/22 06:44:14,0
01/30/22 06:45:15,-10
01/30/22 06:46:15,0
01/30/22 06:47:15,-4
01/30/22 06:48:15,0
01/30/22 06:49:15,2
01/30/22 06:50:15,0
01/30/22 06:51:15,-1
01/30/22 06:52:16,-9
01/30/22 06:53:16,19
01/30/22 06:54:16,0
01/30/22 06:55:16,-25
01/30/22 06:56:16,4
01/30/22 06:57:16,-13
01/30/22 06:58:16,0
01/30/22 06:59:17,-9
01/30/22 07:00:17,-27
01/30/22 07:01:17,-11
01/30/22 07:02:17,0
01/30/22 07:03:17,-2
01/30/22 07:04:17,-1
01/30/22 07:05:18,0
01/30/22 07:06:18,-12
01/30/22 07:07:18,-43
01/30/22 07:08:18,-25
01/30/22 07:09:18,-6
01/30/22 07:10:18,-6
01/30/22 07:11:18,-1
01/30/22 07:12:19,-1
01/30/22 07:13:19,0
01/30/22 07:14:19,1
01/30/22 07:15:19,-4
01/30/22 07:16:19,0
01/30/22 07:17:19,6
01/30/22 07:18:19,0
01/30/22 07:19:20,-15
01/30/22 07:20:20,-23
01/30/22 07:21:20,-8
01/30/22 07:22:20,6
01/30/22 07:23:20,-18
01/30/22 07:24:20,38
01/30/22 07:25:21,-4
01/30/22 07:26:21,0
01/30/22 07:27:21,-8
01/30/22 07:28:21,-2
01/30/22 07:29:21,1
01/30/22 07:30:21,33
01/30/22 07:31:21,-52
01/30/22 07:32:22,8
01/30/22 07:33:22,62
01/30/22 07:34:22,38
01/30/22 07:35:22,-4
01/30/22 07:36:22,-4
01/30/22 07:37:22,-24
01/30/22 07:38:22,-4
01/30/22 07:39:23,38
01/30/22 07:40:23,3
01/30/22 07:41:23,10
01/30/22 07:42:23,-29
01/30/22 07:43:23,-18
01/30/22 07:44:23,6
01/30/22 07:45:24,67
01/30/22 07:46:24,47
01/30/22 07:47:24,2
01/30/22 07:48:24,0
01/30/22 07:49:24,-2
01/30/22 07:50:24,57
01/30/22 07:51:24,39
01/30/22 07:52:25,23
01/30/22 07:53:25,2
01/30/22 07:54:25,13
01/30/22 07:55:25,16
01/30/22 07:56:25,0
01/30/22 07:57:25,33
01/30/22 07:58:25,14
01/30/22 07:59:26,27
01/30/22 08:00:26,1
01/30/22 08:01:26,0
01/30/22 08:02:26,7
01/30/22 08:03:26,14
01/30/22 08:04:26,12
01/30/22 08:05:27,48
01/30/22 08:06:27,30
01/30/22 08:07:27,28
01/30/22 08:08:27,51
01/30/22 08:09:27,13
01/30/22 08:10:27,-18
01/30/22 08:11:27,0
01/30/22 08:12:28,-16
01/30/22 08:13:28,21
01/30/22 08:14:28,1
01/30/22 08:15:28,-13
01/30/22 08:16:28,0
01/30/22 08:17:28,0
01/30/22 08:18:28,-1
01/30/22 08:19:29,11
01/30/22 08:20:29,13
01/30/22 08:21:29,17
01/30/22 08:22:29,-42
01/30/22 08:23:29,-8
01/30/22 08:24:29,-15
01/30/22 08:25:30,0
01/30/22 08:26:30,-35
01/30/22 08:27:30,-5
01/30/22 08:28:30,26
01/30/22 08:29:31,-4
01/30/22 08:30:31,-7
01/30/22 08:31:31,6
01/30/22 08:32:32,0
01/30/22 08:33:32,-4
01/30/22 08:34:32,23
01/30/22 08:35:32,0
01/30/22 08:36:32,-1
01/30/22 08:37:32,0
01/30/22 08:38:32,0
01/30/22 08:39:33,0
01/30/22 08:40:33,0
01/30/22 08:41:33,0
01/30/22 08:42:33,15
01/30/22 08:43:33,0
01/30/22 08:44:33,0
01/30/22 08:45:34,0
01/30/22 08:46:34,0
01/30/22 08:47:34,0
01/30/22 08:48:34,0
01/30/22 08:49:34,0
01/30/22 08:50:34,0
01/30/22 08:51:34,-24
01/30/22 08:52:35,-2
01/30/22 08:53:35,0
01/30/22 08:54:35,0
01/30/22 08:55:35,6
01/30/22 08:56:35,0
01/30/22 08:57:35,26
01/30/22 08:58:35,-29
01/30/22 08:59:36,3
01/30/22 09:00:36,4
01/30/22 09:01:36,-13
01/30/22 09:02:36,0
01/30/22 09:03:36,11
01/30/22 09:04:36,0
01/30/22 09:05:37,-1
01/30/22 09:06:37,0
01/30/22 09:07:37,0
01/30/22 09:08:37,0
01/30/22 09:09:37,0
01/30/22 09:10:37,0
01/30/22 09:11:37,0
01/30/22 09:12:38,0
01/30/22 09:13:38,0
01/30/22 09:14:38,0
01/30/22 09:15:38,0
01/30/22 09:16:38,0
01/30/22 09:17:38,0
01/30/22 09:18:38,0
01/30/22 09:19:39,0
01/30/22 09:20:39,-6
01/30/22 09:21:39,-13
01/30/22 09:22:39,-1
01/30/22 09:23:39,0
01/30/22 09:24:39,-13
01/30/22 09:25:40,-8
01/30/22 09:26:40,-8
01/30/22 09:27:40,0
01/30/22 09:28:40,2
01/30/22 09:29:40,0
01/30/22 09:30:40,0
01/30/22 09:31:40,0
01/30/22 09:32:41,0
01/30/22 09:33:41,0
01/30/22 09:34:41,0
01/30/22 09:35:41,0
01/30/22 09:36:41,0
01/30/22 09:37:41,0
01/30/22 09:38:41,0
01/30/22 09:39:42,0
01/30/22 09:40:42,0
01/30/22 09:41:42,0
01/30/22 09:42:42,0
01/30/22 09:43:42,0
01/30/22 09:44:42,0
01/30/22 09:45:43,0
01/30/22 09:46:43,0
01/30/22 09:47:43,0
01/30/22 09:48:43,0
01/30/22 09:49:43,0
01/30/22 09:50:43,0
01/30/22 09:51:43,-38
01/30/22 09:52:44,0
01/30/22 09:53:44,0
01/30/22 09:54:44,0
01/30/22 09:55:44,10
01/30/22 09:56:45,31
01/30/22 09:57:45,0
01/30/22 09:58:45,0
01/30/22 09:59:46,4
01/30/22 10:00:46,4
01/30/22 10:01:46,3
01/30/22 10:02:46,0
01/30/22 10:03:46,-11
01/30/22 10:04:46,-4
01/30/22 10:05:47,0
01/30/22 10:06:47,19
01/30/22 10:07:48,0
01/30/22 10:08:48,7
01/30/22 10:09:48,9
01/30/22 10:10:48,0
01/30/22 10:11:48,0
01/30/22 10:12:49,-19
01/30/22 10:13:49,-1
01/30/22 10:14:49,8
01/30/22 10:15:49,-12
01/30/22 10:16:49,0
01/30/22 10:17:49,2
01/30/22 10:18:49,19
01/30/22 10:19:50,-6
01/30/22 10:20:50,13
01/30/22 10:21:52,0
01/30/22 10:22:52,0
01/30/22 10:23:52,-15
01/30/22 10:24:52,-2
01/30/22 10:25:53,0
01/30/22 10:26:55,0
01/30/22 10:27:55,5
01/30/22 10:28:55,-30
01/30/22 10:29:57,5
01/30/22 10:31:00,0
01/30/22 10:32:00,-8
01/30/22 10:33:01,-21
01/30/22 10:34:01,0
01/30/22 10:35:01,0
01/30/22 10:36:01,13
01/30/22 10:37:01,0
01/30/22 10:38:01,-27
01/30/22 10:39:02,-2
01/30/22 10:40:02,19
01/30/22 10:41:02,20
01/30/22 10:42:02,0
01/30/22 10:43:02,-5
01/30/22 10:44:02,-8
01/30/22 10:45:02,0
01/30/22 10:46:03,0
