timestamp,Infrared to Red Signal Ratio
01/22/22 01:16:31,0
01/22/22 01:17:32,0
01/22/22 01:18:32,-26
01/22/22 01:19:32,-5
01/22/22 01:20:32,9
01/22/22 01:21:32,-3
01/22/22 01:22:32,-16
01/22/22 01:23:32,9
01/22/22 01:24:33,-34
01/22/22 01:25:33,-34
01/22/22 01:26:33,0
01/22/22 01:27:33,0
01/22/22 01:28:33,0
01/22/22 01:29:33,17
01/22/22 01:30:34,0
01/22/22 01:31:34,1
01/22/22 01:32:34,-1
01/22/22 01:33:34,4
01/22/22 01:34:34,-7
01/22/22 01:35:34,0
01/22/22 01:36:34,-1
01/22/22 01:37:35,-26
01/22/22 01:38:35,-5
01/22/22 01:39:35,-7
01/22/22 01:40:35,9
01/22/22 01:41:35,7
01/22/22 01:42:35,-39
01/22/22 01:43:35,-20
01/22/22 01:44:36,-5
01/22/22 01:45:36,0
01/22/22 01:46:36,-1
01/22/22 01:47:36,-6
01/22/22 01:48:36,-21
01/22/22 01:49:36,0
01/22/22 01:50:37,3
01/22/22 01:51:37,-3
01/22/22 01:52:37,-6
01/22/22 01:53:37,-4
01/22/22 01:54:37,-10
01/22/22 01:55:37,-6
01/22/22 01:56:37,-1
01/22/22 01:57:38,6
01/22/22 01:58:38,1
01/22/22 01:59:38,-3
01/22/22 02:00:38,-8
01/22/22 02:01:38,8
01/22/22 02:02:38,0
01/22/22 02:03:39,-56
01/22/22 02:04:39,-2
01/22/22 02:05:39,9
01/22/22 02:06:39,-5
01/22/22 02:07:39,35
01/22/22 02:08:39,50
01/22/22 02:09:39,0
01/22/22 02:10:40,5
01/22/22 02:11:40,-2
01/22/22 02:12:40,-25
01/22/22 02:13:40,26
01/22/22 02:14:40,17
01/22/22 02:15:40,16
01/22/22 02:16:40,17
01/22/22 02:17:41,20
01/22/22 02:18:41,20
01/22/22 02:19:41,-2
01/22/22 02:20:41,0
01/22/22 02:21:41,0
01/22/22 02:22:41,-13
01/22/22 02:23:42,-18
01/22/22 02:24:42,0
01/22/22 02:25:42,-3
01/22/22 02:26:42,0
01/22/22 02:27:42,0
01/22/22 02:28:42,0
01/22/22 02:29:42,0
01/22/22 02:30:43,4
01/22/22 02:31:43,0
01/22/22 02:32:43,0
01/22/22 02:33:43,0
01/22/22 02:34:43,0
01/22/22 02:35:43,0
01/22/22 02:36:43,0
01/22/22 02:37:44,0
01/22/22 02:38:44,-7
01/22/22 02:39:44,0
01/22/22 02:40:44,0
01/22/22 02:41:44,-2
01/22/22 02:42:44,0
01/22/22 02:43:45,64
01/22/22 02:44:45,0
01/22/22 02:45:45,8
01/22/22 02:46:45,12
01/22/22 02:47:45,4
01/22/22 02:48:45,1
01/22/22 02:49:45,-50
01/22/22 02:50:46,31
01/22/22 02:51:46,-8
01/22/22 02:52:46,15
01/22/22 02:53:46,-51
01/22/22 02:54:46,10
01/22/22 02:55:46,12
01/22/22 02:56:46,22
01/22/22 02:57:47,-8
01/22/22 02:58:47,-14
01/22/22 02:59:47,-4
01/22/22 03:00:47,6
01/22/22 03:01:47,12
01/22/22 03:02:47,17
01/22/22 03:03:48,-71
01/22/22 03:04:48,1
01/22/22 03:05:48,-12
01/22/22 03:06:48,-4
01/22/22 03:07:48,-2
01/22/22 03:08:48,11
01/22/22 03:09:48,25
01/22/22 03:10:49,0
01/22/22 03:11:49,0
01/22/22 03:12:49,8
01/22/22 03:13:49,0
01/22/22 03:14:49,0
01/22/22 03:15:49,5
01/22/22 03:16:49,-4
01/22/22 03:17:50,6
01/22/22 03:18:50,11
01/22/22 03:19:50,0
01/22/22 03:20:50,1
01/22/22 03:21:50,-64
01/22/22 03:22:50,2
01/22/22 03:23:51,-4
01/22/22 03:24:51,-22
01/22/22 03:25:51,13
01/22/22 03:26:51,-4
01/22/22 03:27:51,38
01/22/22 03:28:51,0
01/22/22 03:29:51,18
01/22/22 03:30:52,26
01/22/22 03:31:52,0
01/22/22 03:32:52,-4
01/22/22 03:33:52,-92
01/22/22 03:34:52,-5
01/22/22 03:35:52,-21
01/22/22 03:36:52,0
01/22/22 03:37:53,-16
01/22/22 03:38:53,-2
01/22/22 03:39:53,3
01/22/22 03:40:53,12
01/22/22 03:41:53,-2
01/22/22 03:42:53,5
01/22/22 03:43:54,2
01/22/22 03:44:54,6
01/22/22 03:45:54,15
01/22/22 03:46:54,0
01/22/22 03:47:54,15
01/22/22 03:48:54,52
01/22/22 03:49:54,-3
01/22/22 03:50:55,21
01/22/22 03:51:55,-1
01/22/22 03:52:55,-12
01/22/22 03:53:55,-68
01/22/22 03:54:55,-9
01/22/22 03:55:55,5
01/22/22 03:56:55,-5
01/22/22 03:57:56,50
01/22/22 03:58:56,0
01/22/22 03:59:56,0
01/22/22 04:00:56,-3
01/22/22 04:01:56,51
01/22/22 04:02:56,23
01/22/22 04:03:57,-6
01/22/22 04:04:57,58
01/22/22 04:05:57,-15
01/22/22 04:06:57,3
01/22/22 04:07:57,12
01/22/22 04:08:57,39
01/22/22 04:09:57,-16
01/22/22 04:10:58,-21
01/22/22 04:11:58,65
01/22/22 04:12:58,1
01/22/22 04:13:58,-42
01/22/22 04:14:58,0
01/22/22 04:15:58,0
01/22/22 04:16:58,0
01/22/22 04:17:59,-3
01/22/22 04:18:59,40
01/22/22 04:19:59,0
01/22/22 04:20:59,-7
01/22/22 04:21:59,-68
01/22/22 04:22:59,0
01/22/22 04:24:00,3
01/22/22 04:25:00,-1
01/22/22 04:26:00,-17
01/22/22 04:27:00,51
01/22/22 04:28:00,-6
01/22/22 04:29:00,-1
01/22/22 04:30:00,0
