timestamp,Infrared to Red Signal Ratio
12/06/21 02:29:02,0
12/06/21 02:30:02,0
12/06/21 02:31:02,0
12/06/21 02:32:02,0
12/06/21 02:33:02,0
12/06/21 02:34:02,0
12/06/21 02:35:30,0
12/06/21 02:36:30,24
12/06/21 02:37:30,0
12/06/21 02:38:30,0
12/06/21 02:39:30,29
12/06/21 02:40:30,18
12/06/21 02:41:31,0
12/06/21 02:42:31,0
12/06/21 02:43:31,38
12/06/21 02:44:32,-35
12/06/21 02:45:32,0
12/06/21 02:46:32,4
12/06/21 02:47:32,0
12/06/21 02:48:32,12
12/06/21 02:49:32,38
12/06/21 02:50:32,2
12/06/21 02:51:33,-53
12/06/21 02:52:33,3
12/06/21 02:53:33,-3
12/06/21 02:54:33,0
12/06/21 02:55:33,1
12/06/21 02:56:34,-25
12/06/21 02:57:34,0
12/06/21 02:58:34,7
12/06/21 02:59:34,3
12/06/21 03:00:35,22
12/06/21 03:01:35,-1
12/06/21 03:02:35,-15
12/06/21 03:03:35,0
12/06/21 03:04:35,0
12/06/21 03:05:35,11
12/06/21 03:06:36,9
12/06/21 03:07:36,-23
12/06/21 03:08:36,18
12/06/21 03:09:36,21
12/06/21 03:10:36,-13
12/06/21 03:11:36,6
12/06/21 03:12:36,1
12/06/21 03:13:36,-4
12/06/21 03:14:36,-21
12/06/21 03:15:36,6
12/06/21 03:16:36,0
12/06/21 03:17:36,17
12/06/21 03:18:37,26
12/06/21 03:19:37,4
12/06/21 03:20:37,-21
12/06/21 03:21:37,-3
12/06/21 03:22:37,-20
12/06/21 03:23:37,26
12/06/21 03:24:37,0
12/06/21 03:25:38,0
12/06/21 03:26:39,0
12/06/21 03:27:40,0
12/06/21 03:28:40,19
12/06/21 03:29:40,-9
12/06/21 03:30:40,-2
12/06/21 03:31:40,0
12/06/21 03:32:40,-4
12/06/21 03:33:40,-8
12/06/21 03:34:41,-1
12/06/21 03:35:41,6
12/06/21 03:36:41,-13
12/06/21 03:37:41,12
12/06/21 03:38:41,-5
12/06/21 03:39:41,-11
12/06/21 03:40:41,0
12/06/21 03:41:41,30
12/06/21 03:42:41,-8
12/06/21 03:43:41,37
12/06/21 03:44:41,0
12/06/21 03:45:41,4
12/06/21 03:46:41,1
12/06/21 03:47:41,0
12/06/21 03:48:42,18
12/06/21 03:49:42,0
12/06/21 03:50:42,-14
12/06/21 03:51:42,31
12/06/21 03:52:42,43
12/06/21 03:53:42,21
12/06/21 03:54:42,3
12/06/21 03:55:43,0
12/06/21 03:56:43,13
12/06/21 03:57:44,13
12/06/21 03:58:44,-14
12/06/21 03:59:44,-58
12/06/21 04:00:44,-41
12/06/21 04:01:44,-9
12/06/21 04:02:44,0
12/06/21 04:03:46,-30
12/06/21 04:04:46,36
12/06/21 04:05:46,0
12/06/21 04:06:46,-19
12/06/21 04:07:46,17
12/06/21 04:08:46,0
12/06/21 04:09:46,2
12/06/21 04:10:47,-38
12/06/21 04:11:47,-73
12/06/21 04:12:47,-37
12/06/21 04:13:47,0
12/06/21 04:14:47,-4
12/06/21 04:15:47,-17
12/06/21 04:16:47,-10
12/06/21 04:17:48,-29
12/06/21 04:18:48,-4
12/06/21 04:19:48,-3
12/06/21 04:20:48,-16
12/06/21 04:21:48,-9
12/06/21 04:22:48,0
12/06/21 04:23:49,-26
12/06/21 04:24:49,0
12/06/21 04:25:49,-18
12/06/21 04:26:49,-4
12/06/21 04:27:49,0
12/06/21 04:28:50,-23
12/06/21 04:29:50,0
12/06/21 04:30:50,4
12/06/21 04:31:50,0
12/06/21 04:32:50,-34
12/06/21 04:33:50,0
12/06/21 04:34:50,0
12/06/21 04:35:51,0
12/06/21 04:36:51,0
12/06/21 04:37:51,0
12/06/21 04:38:51,0
12/06/21 04:39:51,0
12/06/21 04:40:51,0
