timestamp,Infrared to Red Signal Ratio
04/22/22 00:04:01,0
04/22/22 00:05:01,-25
04/22/22 00:06:01,0
04/22/22 00:07:02,0
04/22/22 00:08:02,0
04/22/22 00:09:02,0
04/22/22 00:10:02,0
04/22/22 00:11:02,0
04/22/22 00:12:02,0
04/22/22 00:13:02,0
04/22/22 00:14:03,0
04/22/22 00:15:03,0
04/22/22 00:16:03,0
04/22/22 00:17:03,0
04/22/22 00:18:03,0
04/22/22 00:19:03,0
04/22/22 00:20:04,0
04/22/22 00:21:04,0
04/22/22 00:22:04,0
04/22/22 00:23:04,0
04/22/22 00:24:04,0
04/22/22 00:25:04,0
04/22/22 00:26:04,0
04/22/22 00:27:05,0
04/22/22 00:28:05,0
04/22/22 00:29:05,0
04/22/22 00:30:05,0
04/22/22 00:31:05,0
04/22/22 00:32:05,0
04/22/22 00:33:05,0
04/22/22 00:34:06,0
04/22/22 00:35:06,0
04/22/22 00:36:06,0
04/22/22 00:37:06,0
04/22/22 00:38:06,0
04/22/22 00:39:06,0
04/22/22 00:40:07,0
04/22/22 00:41:07,7
04/22/22 00:42:07,-20
04/22/22 00:43:07,0
04/22/22 00:44:07,0
04/22/22 00:45:07,4
04/22/22 00:46:07,0
04/22/22 00:47:08,-1
04/22/22 00:48:08,-1
04/22/22 00:49:08,0
04/22/22 00:50:08,-21
04/22/22 00:51:08,3
04/22/22 00:52:08,0
04/22/22 00:53:08,-6
04/22/22 00:54:09,0
04/22/22 00:55:09,-24
04/22/22 00:56:09,-4
04/22/22 00:57:09,-14
04/22/22 00:58:09,0
04/22/22 00:59:09,-7
04/22/22 01:00:10,0
04/22/22 01:01:10,4
04/22/22 01:02:10,10
04/22/22 01:03:10,0
04/22/22 01:04:10,72
04/22/22 01:05:10,-18
04/22/22 01:06:10,1
04/22/22 01:07:11,-21
04/22/22 01:08:11,9
04/22/22 01:09:11,-2
04/22/22 01:10:11,-2
04/22/22 01:11:11,-17
04/22/22 01:12:11,-75
04/22/22 01:13:11,-13
04/22/22 01:14:12,34
04/22/22 01:15:12,7
04/22/22 01:16:12,4
04/22/22 01:17:12,87
04/22/22 01:18:12,64
04/22/22 01:19:12,73
04/22/22 01:20:13,-1
04/22/22 01:21:13,53
04/22/22 01:22:13,-36
04/22/22 01:23:13,3
04/22/22 01:24:13,-29
04/22/22 01:25:13,4
04/22/22 01:26:13,-65
04/22/22 01:27:14,-26
04/22/22 01:28:14,25
04/22/22 01:29:14,-24
04/22/22 01:30:14,-19
04/22/22 01:31:14,-2
04/22/22 01:32:14,-8
04/22/22 01:33:14,0
04/22/22 01:34:15,-12
04/22/22 01:35:15,-24
04/22/22 01:36:15,3
04/22/22 01:37:15,11
04/22/22 01:38:15,-2
04/22/22 01:39:15,0
