timestamp,Infrared to Red Signal Ratio
04/04/22 02:40:01,-23
04/04/22 02:41:01,0
04/04/22 02:42:01,7
04/04/22 02:43:01,2
04/04/22 02:44:01,13
04/04/22 02:45:02,0
04/04/22 02:46:02,-4
04/04/22 02:47:02,-4
04/04/22 02:48:02,0
04/04/22 02:49:02,-12
04/04/22 02:50:02,3
04/04/22 02:51:02,-28
04/04/22 02:52:03,47
04/04/22 02:53:03,-11
04/04/22 02:54:03,46
04/04/22 02:55:03,-20
04/04/22 02:56:03,0
04/04/22 02:57:03,-21
04/04/22 02:58:04,36
04/04/22 02:59:04,6
04/04/22 03:00:04,0
04/04/22 03:01:04,73
04/04/22 03:02:04,33
04/04/22 03:03:04,13
04/04/22 03:04:04,39
04/04/22 03:05:05,13
04/04/22 03:06:05,21
04/04/22 03:07:05,20
04/04/22 03:08:05,-13
04/04/22 03:09:05,-3
04/04/22 03:10:05,-1
04/04/22 03:11:05,7
04/04/22 03:12:06,20
04/04/22 03:13:06,0
04/04/22 03:14:06,0
04/04/22 03:15:06,-4
04/04/22 03:16:06,-8
04/04/22 03:17:06,9
04/04/22 03:18:07,31
04/04/22 03:19:07,0
04/04/22 03:20:07,2
04/04/22 03:21:07,5
04/04/22 03:22:07,51
04/04/22 03:23:07,30
04/04/22 03:24:07,-5
04/04/22 03:25:08,5
04/04/22 03:26:08,27
04/04/22 03:27:08,-8
04/04/22 03:28:08,-63
04/04/22 03:29:08,22
04/04/22 03:30:08,-22
04/04/22 03:31:08,5
04/04/22 03:32:09,0
04/04/22 03:33:09,1
04/04/22 03:34:09,-18
04/04/22 03:35:09,-30
04/04/22 03:36:09,43
04/04/22 03:37:09,-23
04/04/22 03:38:10,17
04/04/22 03:39:10,-2
04/04/22 03:40:10,21
04/04/22 03:41:10,0
04/04/22 03:42:10,12
04/04/22 03:43:10,34
04/04/22 03:44:10,30
04/04/22 03:45:11,0
04/04/22 03:46:11,0
04/04/22 03:47:11,0
04/04/22 03:48:11,0
04/04/22 03:49:11,24
04/04/22 03:50:11,-30
04/04/22 03:51:11,-8
04/04/22 03:52:12,0
04/04/22 03:53:12,-2
04/04/22 03:54:12,8
04/04/22 03:55:12,-12
04/04/22 03:56:12,4
04/04/22 03:57:12,0
04/04/22 03:58:13,4
04/04/22 03:59:13,3
04/04/22 04:00:13,0
04/04/22 04:01:13,1
04/04/22 04:02:13,14
04/04/22 04:03:13,0
04/04/22 04:04:13,0
04/04/22 04:05:14,27
04/04/22 04:06:14,12
04/04/22 04:07:14,4
