timestamp,Infrared to Red Signal Ratio
12/14/21 01:30:31,34
12/14/21 01:31:31,-8
12/14/21 01:32:31,-7
12/14/21 01:33:31,-3
12/14/21 01:34:32,-4
12/14/21 01:35:32,-28
12/14/21 01:36:32,0
12/14/21 01:37:32,-34
12/14/21 01:39:30,34
12/14/21 01:40:31,8
12/14/21 01:41:31,48
12/14/21 01:42:31,13
12/14/21 01:43:31,-46
12/14/21 01:44:31,0
12/14/21 01:45:31,11
12/14/21 01:46:31,29
12/14/21 01:48:00,-3
12/14/21 01:49:00,0
12/14/21 01:50:00,-16
12/14/21 01:51:00,-11
12/14/21 01:52:00,-4
12/14/21 01:53:00,0
12/14/21 01:54:01,0
12/14/21 01:55:01,28
12/14/21 01:56:01,1
12/14/21 01:57:01,0
12/14/21 01:58:01,47
12/14/21 01:59:01,-15
12/14/21 02:00:01,22
12/14/21 02:01:02,0
12/14/21 02:02:02,0
12/14/21 02:03:02,-37
12/14/21 02:04:02,2
12/14/21 02:05:02,0
12/14/21 02:06:02,41
12/14/21 02:07:03,-26
12/14/21 02:08:03,-10
12/14/21 02:09:03,0
12/14/21 02:10:03,12
12/14/21 02:11:03,0
12/14/21 02:12:03,-1
12/14/21 02:13:03,-17
12/14/21 02:14:04,-6
12/14/21 02:15:04,0
12/14/21 02:16:04,-4
12/14/21 02:17:04,-1
12/14/21 02:18:04,3
12/14/21 02:19:04,0
12/14/21 02:20:04,4
12/14/21 02:21:05,0
12/14/21 02:22:05,10
12/14/21 02:23:05,1
12/14/21 02:24:05,8
12/14/21 02:25:05,-8
12/14/21 02:26:05,-2
12/14/21 02:27:06,0
12/14/21 02:28:06,-13
12/14/21 02:29:06,27
12/14/21 02:30:06,22
12/14/21 02:31:06,5
12/14/21 02:32:06,-8
12/14/21 02:33:06,36
12/14/21 02:34:07,10
12/14/21 02:35:07,0
12/14/21 02:36:07,32
12/14/21 02:37:07,1
12/14/21 02:38:07,0
12/14/21 02:39:07,26
12/14/21 02:40:07,0
12/14/21 02:41:08,13
12/14/21 02:42:08,0
12/14/21 02:43:08,0
12/14/21 02:44:08,0
12/14/21 02:45:08,0
12/14/21 02:46:08,2
12/14/21 02:47:09,14
12/14/21 02:48:09,0
12/14/21 02:49:09,-4
12/14/21 02:50:09,-13
12/14/21 02:51:09,-9
12/14/21 02:52:09,0
12/14/21 02:53:09,-1
