timestamp,Infrared to Red Signal Ratio
04/16/22 02:25:01,-18
04/16/22 02:26:01,0
04/16/22 02:27:01,-8
04/16/22 02:28:01,11
04/16/22 02:29:01,4
04/16/22 02:30:02,0
04/16/22 02:31:02,2
04/16/22 02:32:02,-11
04/16/22 02:33:02,-3
04/16/22 02:34:02,-6
04/16/22 02:35:02,7
04/16/22 02:36:02,27
04/16/22 02:37:03,2
04/16/22 02:38:03,0
04/16/22 02:39:03,-1
04/16/22 02:40:03,-2
04/16/22 02:41:03,0
04/16/22 02:42:03,1
04/16/22 02:43:04,-21
04/16/22 02:44:04,-4
04/16/22 02:45:04,-29
04/16/22 02:46:04,-21
04/16/22 02:47:04,0
04/16/22 02:48:04,4
04/16/22 02:49:04,-10
04/16/22 02:50:05,17
04/16/22 02:51:05,4
04/16/22 02:52:05,-1
04/16/22 02:53:05,-4
04/16/22 02:54:05,-9
04/16/22 02:55:05,0
04/16/22 02:56:05,-1
04/16/22 02:57:06,43
04/16/22 02:58:06,0
04/16/22 02:59:06,21
04/16/22 03:00:06,4
04/16/22 03:01:06,19
04/16/22 03:02:06,-2
04/16/22 03:03:07,23
04/16/22 03:04:07,14
04/16/22 03:05:07,-6
04/16/22 03:06:07,-4
04/16/22 03:07:07,0
04/16/22 03:08:07,4
04/16/22 03:09:07,0
04/16/22 03:10:08,-3
04/16/22 03:11:08,4
04/16/22 03:12:08,9
04/16/22 03:13:08,1
04/16/22 03:14:08,1
04/16/22 03:15:08,14
04/16/22 03:16:08,6
04/16/22 03:17:09,0
04/16/22 03:18:09,-8
04/16/22 03:19:09,0
04/16/22 03:20:09,1
04/16/22 03:21:09,0
04/16/22 03:22:09,0
04/16/22 03:23:10,0
04/16/22 03:24:10,-4
04/16/22 03:25:10,-2
04/16/22 03:26:10,-12
04/16/22 03:27:10,0
04/16/22 03:28:10,0
04/16/22 03:29:10,0
04/16/22 03:30:11,0
04/16/22 03:31:11,0
04/16/22 03:32:11,0
04/16/22 03:33:11,0
04/16/22 03:34:11,0
04/16/22 03:35:11,0
04/16/22 03:36:12,0
04/16/22 03:37:12,0
04/16/22 03:38:12,0
04/16/22 03:39:12,0
04/16/22 03:40:12,0
04/16/22 03:41:12,-4
04/16/22 03:42:12,0
04/16/22 03:43:13,0
04/16/22 03:44:13,0
04/16/22 03:45:13,0
04/16/22 03:46:13,0
04/16/22 03:47:13,0
04/16/22 03:48:13,0
04/16/22 03:49:13,63
04/16/22 03:50:14,12
04/16/22 03:51:14,-8
04/16/22 03:52:14,22
04/16/22 03:53:14,1
04/16/22 03:54:14,13
