timestamp,Infrared to Red Signal Ratio
02/25/22 00:36:01,-47
02/25/22 00:37:01,3
02/25/22 00:38:01,46
02/25/22 00:39:01,-6
02/25/22 00:40:01,-35
02/25/22 00:41:02,-3
02/25/22 00:42:02,8
02/25/22 00:43:02,-25
02/25/22 00:44:02,10
02/25/22 00:45:02,-22
02/25/22 00:46:02,-4
02/25/22 00:47:02,2
02/25/22 00:48:03,-8
02/25/22 00:49:03,4
02/25/22 00:50:03,0
02/25/22 00:51:03,0
02/25/22 00:52:03,-1
02/25/22 00:53:03,17
02/25/22 00:54:03,10
02/25/22 00:55:04,-12
02/25/22 00:56:04,4
02/25/22 00:57:04,0
02/25/22 00:58:04,49
02/25/22 00:59:04,-18
02/25/22 01:00:04,3
02/25/22 01:01:05,26
02/25/22 01:02:05,-4
02/25/22 01:03:05,-1
02/25/22 01:04:05,15
02/25/22 01:05:05,0
02/25/22 01:06:05,0
02/25/22 01:07:05,8
02/25/22 01:08:06,0
02/25/22 01:09:06,0
02/25/22 01:10:06,0
02/25/22 01:11:06,-3
02/25/22 01:12:06,5
02/25/22 01:13:06,-7
02/25/22 01:14:06,4
02/25/22 01:15:07,4
02/25/22 01:16:07,39
02/25/22 01:17:07,6
02/25/22 01:18:07,-5
02/25/22 01:19:07,0
02/25/22 01:20:07,2
02/25/22 01:21:08,0
02/25/22 01:22:08,0
02/25/22 01:23:08,-46
02/25/22 01:24:08,-9
02/25/22 01:25:08,-10
02/25/22 01:26:08,4
02/25/22 01:27:08,17
02/25/22 01:28:09,0
02/25/22 01:29:09,-8
02/25/22 01:30:09,40
02/25/22 01:31:09,1
02/25/22 01:32:09,0
02/25/22 01:33:09,0
02/25/22 01:34:09,32
02/25/22 01:35:10,21
02/25/22 01:36:10,-1
02/25/22 01:37:10,-3
02/25/22 01:38:10,-60
02/25/22 01:39:10,21
02/25/22 01:40:10,0
02/25/22 01:41:11,-7
02/25/22 01:42:11,-31
02/25/22 01:43:11,0
02/25/22 01:44:11,-7
02/25/22 01:45:11,0
02/25/22 01:46:11,0
02/25/22 01:47:11,-4
02/25/22 01:48:12,35
02/25/22 01:49:12,3
02/25/22 01:50:12,0
02/25/22 01:51:12,0
02/25/22 01:52:12,14
02/25/22 01:53:12,0
02/25/22 01:54:12,10
02/25/22 01:55:13,0
02/25/22 01:56:13,0
