timestamp,Infrared to Red Signal Ratio
01/23/22 02:41:01,95
01/23/22 02:42:01,0
01/23/22 02:43:01,-1
01/23/22 02:44:01,-32
01/23/22 02:45:01,0
01/23/22 02:46:01,-50
01/23/22 02:47:02,-1
01/23/22 02:48:02,-1
01/23/22 02:49:02,0
01/23/22 02:50:02,28
01/23/22 02:51:02,-9
01/23/22 02:52:02,-12
01/23/22 02:53:03,0
01/23/22 02:54:03,-34
01/23/22 02:55:03,-6
01/23/22 02:56:03,-8
01/23/22 02:57:03,9
01/23/22 02:58:03,11
01/23/22 02:59:03,-6
01/23/22 03:00:04,0
01/23/22 03:01:04,0
01/23/22 03:02:04,0
01/23/22 03:03:04,-31
01/23/22 03:04:04,0
01/23/22 03:05:04,3
01/23/22 03:06:04,-3
01/23/22 03:07:05,-4
01/23/22 03:08:05,-12
01/23/22 03:09:05,-9
01/23/22 03:10:05,-38
01/23/22 03:11:05,-4
01/23/22 03:12:05,-8
01/23/22 03:13:06,-5
01/23/22 03:14:06,-5
01/23/22 03:15:06,-27
01/23/22 03:16:06,-9
01/23/22 03:17:06,9
01/23/22 03:18:06,-28
01/23/22 03:19:06,-36
01/23/22 03:20:07,-21
01/23/22 03:21:07,2
01/23/22 03:22:07,0
01/23/22 03:23:07,-16
01/23/22 03:24:07,0
01/23/22 03:25:07,-3
01/23/22 03:26:07,-18
01/23/22 03:27:08,-26
01/23/22 03:28:08,-2
01/23/22 03:29:08,0
01/23/22 03:30:08,-3
01/23/22 03:31:08,0
01/23/22 03:32:08,-5
01/23/22 03:33:09,-9
01/23/22 03:34:09,0
01/23/22 03:35:09,0
01/23/22 03:36:09,-2
01/23/22 03:37:09,0
01/23/22 03:38:09,-3
01/23/22 03:39:09,-1
01/23/22 03:40:10,-1
01/23/22 03:41:10,0
01/23/22 03:42:10,-5
01/23/22 03:43:10,0
01/23/22 03:44:10,1
01/23/22 03:45:10,2
01/23/22 03:46:10,-5
01/23/22 03:47:11,-18
01/23/22 03:48:11,0
01/23/22 03:49:11,-5
01/23/22 03:50:11,-20
01/23/22 03:51:11,-27
01/23/22 03:52:11,-21
01/23/22 03:53:12,0
01/23/22 03:54:12,40
01/23/22 03:55:12,-40
01/23/22 03:56:12,-31
01/23/22 03:57:12,-33
01/23/22 03:58:12,-39
01/23/22 03:59:12,-86
01/23/22 04:00:13,-60
01/23/22 04:01:13,-4
01/23/22 04:02:13,-4
01/23/22 04:03:13,-24
01/23/22 04:04:13,0
01/23/22 04:05:13,-18
01/23/22 04:06:13,0
01/23/22 04:07:14,0
01/23/22 04:08:14,0
01/23/22 04:09:14,0
01/23/22 04:10:14,0
01/23/22 04:11:14,0
01/23/22 04:12:14,0
01/23/22 04:13:15,0
01/23/22 04:14:15,0
01/23/22 04:15:15,0
01/23/22 04:16:15,0
01/23/22 04:17:15,0
01/23/22 04:18:15,0
01/23/22 04:19:15,0
01/23/22 04:20:16,0
01/23/22 04:21:16,0
01/23/22 04:22:16,0
01/23/22 04:23:16,0
01/23/22 04:24:16,-4
01/23/22 04:25:16,0
01/23/22 04:26:16,0
01/23/22 04:27:17,0
01/23/22 04:28:17,0
01/23/22 04:29:17,0
01/23/22 04:30:17,0
01/23/22 04:31:17,0
01/23/22 04:32:17,0
01/23/22 04:33:18,0
01/23/22 04:34:18,0
01/23/22 04:35:18,0
01/23/22 04:36:18,0
01/23/22 04:37:18,0
01/23/22 04:38:18,0
01/23/22 04:39:18,0
01/23/22 04:40:19,0
01/23/22 04:41:19,0
01/23/22 04:42:19,0
01/23/22 04:43:19,0
01/23/22 04:44:19,0
01/23/22 04:45:19,0
01/23/22 04:46:19,0
01/23/22 04:47:20,0
